 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.48028108e-06  1.12834186e-11 
 0.00000000e+00  1.48027745e-06  2.91908066e-07 
 1.80000000e+00  1.48028961e-06  2.95531464e-07 
 1.80000000e+00  1.48029488e-06  3.39456619e-07 
 0.00000000e+00  1.48030726e-06  3.02838956e-07 
 0.00000000e+00  1.48031336e-06  3.61065020e-07 
 1.80000000e+00  1.48029267e-06  3.49868316e-07 
 1.80000000e+00  1.48027356e-06  3.69302072e-07 
 0.00000000e+00  1.48029277e-06  3.19777740e-07 
 0.00000000e+00  1.48028821e-06  3.82991459e-07 
 1.80000000e+00  1.48031629e-06  3.79241584e-07 
 1.80000000e+00  1.48028911e-06  4.01606485e-07 
 0.00000000e+00  1.48028630e-06  3.75272293e-07 
 0.00000000e+00  1.48028219e-06  4.08044031e-07 
 1.80000000e+00  1.48030272e-06  3.94727863e-07 
 1.80000000e+00  1.48029842e-06  4.04540032e-07 
 0.00000000e+00  1.48028252e-06  3.57500497e-07 
 0.00000000e+00  1.48031856e-06  4.14118233e-07 
 1.80000000e+00  1.48029887e-06  4.16396603e-07 
 1.80000000e+00  1.48027895e-06  4.36562189e-07 
 0.00000000e+00  1.48029098e-06  4.18747433e-07 
 0.00000000e+00  1.48033320e-06  4.44812756e-07 
 1.80000000e+00  1.48029059e-06  4.40006360e-07 
 1.80000000e+00  1.48033745e-06  4.48698202e-07 
 0.00000000e+00  1.48034648e-06  4.23260389e-07 
 0.00000000e+00  1.48028749e-06  4.58383994e-07 
 1.80000000e+00  1.48027661e-06  4.57247594e-07 
 1.80000000e+00  1.48032736e-06  4.66863725e-07 
 0.00000000e+00  1.48028831e-06  4.52450223e-07 
 0.00000000e+00  1.48028848e-06  4.71879346e-07 
 1.80000000e+00  1.48034716e-06  4.63252690e-07 
 1.80000000e+00  1.48030092e-06  4.71689305e-07 
 0.00000000e+00  1.48029978e-06  4.42241344e-07 
 0.00000000e+00  1.48029178e-06  4.81553784e-07 
 1.80000000e+00  1.48031982e-06  4.83911705e-07 
 1.80000000e+00  1.48028085e-06  4.97957103e-07 
 0.00000000e+00  1.48031987e-06  4.91367487e-07 
 0.00000000e+00  1.48029746e-06  5.08150833e-07 
 1.80000000e+00  1.48028069e-06  5.08449475e-07 
 1.80000000e+00  1.48029198e-06  5.14192678e-07 
 0.00000000e+00  1.48032081e-06  5.08382143e-07 
 0.00000000e+00  1.48027797e-06  5.23329064e-07 
 1.80000000e+00  1.48030720e-06  5.26844843e-07 
 1.80000000e+00  1.48027580e-06  5.33150569e-07 
 0.00000000e+00  1.48028919e-06  5.31711990e-07 
 0.00000000e+00  1.48029750e-06  5.40175989e-07 
 1.80000000e+00  1.48028248e-06  5.41826481e-07 
 1.80000000e+00  1.48032014e-06  5.46637906e-07 
 0.00000000e+00  1.48033882e-06  5.46963122e-07 
 0.00000000e+00  1.48028916e-06  5.55105871e-07 
 1.80000000e+00  1.48027797e-06  5.59834533e-07 
 1.80000000e+00  1.48027934e-06  5.62905768e-07 
 0.00000000e+00  1.48031913e-06  5.68169725e-07 
 0.00000000e+00  1.48031921e-06  5.71895328e-07 
 1.80000000e+00  1.48027776e-06  5.76837465e-07 
 1.80000000e+00  1.48031987e-06  5.80225432e-07 
 0.00000000e+00  1.48031980e-06  5.91572956e-07 
 0.00000000e+00  1.48027547e-06  5.90244156e-07 
 1.80000000e+00  1.48033435e-06  5.95694971e-07 
 1.80000000e+00  1.48029226e-06  5.99038103e-07 
 0.00000000e+00  1.48029130e-06  6.12583804e-07 
 0.00000000e+00  1.48032018e-06  6.09989584e-07 
 1.80000000e+00  1.48031931e-06  6.22157430e-07 
 1.80000000e+00  1.48030046e-06  6.27477689e-07 
 0.00000000e+00  1.48029898e-06  6.62764691e-07 
 0.00000000e+00  1.48031904e-06  6.37776395e-07 
 1.80000000e+00  1.48031891e-06  6.43276465e-07 
 1.80000000e+00  1.48031890e-06  6.37001094e-07 
 0.00000000e+00  1.48031863e-06  6.55793528e-07 
 0.00000000e+00  1.48031873e-06  6.42074596e-07 
 1.80000000e+00  1.48031863e-06  6.53362832e-07 
 1.80000000e+00  1.48029066e-06  6.52541459e-07 
 0.00000000e+00  1.48029642e-06  6.81919232e-07 
 0.00000000e+00  1.48031693e-06  6.59407576e-07 
 1.80000000e+00  1.48031803e-06  6.68171381e-07 
 1.80000000e+00  1.48028712e-06  6.62567729e-07 
 0.00000000e+00  1.48031769e-06  6.87078469e-07 
 0.00000000e+00  1.48031769e-06  6.74154165e-07 
 1.80000000e+00  1.48031744e-06  6.89558263e-07 
 1.80000000e+00  1.48033599e-06  6.90964626e-07 
 0.00000000e+00  1.48029788e-06  7.37934215e-07 
 0.00000000e+00  1.48031706e-06  7.00332137e-07 
 1.80000000e+00  1.48028669e-06  7.09218298e-07 
 1.80000000e+00  1.48030620e-06  6.98522172e-07 
 0.00000000e+00  1.48030564e-06  7.26035225e-07 
 0.00000000e+00  1.48030590e-06  7.03788800e-07 
 1.80000000e+00  1.48031950e-06  7.21564049e-07 
 1.80000000e+00  1.48030293e-06  7.18390254e-07 
 0.00000000e+00  1.48030463e-06  7.66415710e-07 
 0.00000000e+00  1.48031894e-06  7.29484725e-07 
 1.80000000e+00  1.48029323e-06  7.43353013e-07 
 1.80000000e+00  1.48031536e-06  7.35361198e-07 
 0.00000000e+00  1.48031447e-06  7.77721297e-07 
 0.00000000e+00  1.48031470e-06  7.52328546e-07 
 1.80000000e+00  1.48033272e-06  7.83863584e-07 
 1.80000000e+00  1.48030305e-06  7.86328300e-07 
 0.00000000e+00  1.48030196e-06  8.77564887e-07 
 0.00000000e+00  1.48031334e-06  7.98483896e-07 
 1.80000000e+00  1.48030236e-06  8.08169048e-07 
 1.80000000e+00  1.48030247e-06  7.84479170e-07 
 0.00000000e+00  1.48031226e-06  8.26790682e-07 
 0.00000000e+00  1.48033153e-06  7.85904376e-07 
 1.80000000e+00  1.48026819e-06  8.07668812e-07 
 1.80000000e+00  1.48030151e-06  8.02490732e-07 
 0.00000000e+00  1.48029198e-06  8.68720022e-07 
 0.00000000e+00  1.48029191e-06  8.10062701e-07 
 1.80000000e+00  1.48032970e-06  8.27285987e-07 
