 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.50624301e-06  9.19741055e-07 
 1.80000000e+00  1.50624368e-06  9.02390838e-07 
 1.80000000e+00  1.50624361e-06  9.22561014e-07 
 0.00000000e+00  1.50624114e-06  8.55082632e-07 
 0.00000000e+00  1.50623202e-06  9.33965140e-07 
 1.80000000e+00  1.50622834e-06  9.25729083e-07 
 1.80000000e+00  1.50624729e-06  9.51874156e-07 
 0.00000000e+00  1.50625070e-06  9.10056173e-07 
 0.00000000e+00  1.50624786e-06  9.54884186e-07 
 1.80000000e+00  1.50623715e-06  9.33129741e-07 
 1.80000000e+00  1.50623752e-06  9.43029178e-07 
 0.00000000e+00  1.50624530e-06  8.63713510e-07 
 0.00000000e+00  1.50623687e-06  9.50378549e-07 
 1.80000000e+00  1.50624741e-06  9.48055273e-07 
 1.80000000e+00  1.50623495e-06  9.74295290e-07 
 0.00000000e+00  1.50624890e-06  9.42349914e-07 
 0.00000000e+00  1.50625450e-06  9.83401648e-07 
 1.80000000e+00  1.50624919e-06  9.69627735e-07 
 1.80000000e+00  1.50627605e-06  9.82341888e-07 
 0.00000000e+00  1.50624214e-06  9.28432641e-07 
 0.00000000e+00  1.50625053e-06  9.84973752e-07 
 1.80000000e+00  1.50626651e-06  9.77626627e-07 
 1.80000000e+00  1.50623536e-06  9.93423626e-07 
 0.00000000e+00  1.50624393e-06  9.55750451e-07 
 0.00000000e+00  1.50625284e-06  9.92132271e-07 
 1.80000000e+00  1.50625081e-06  9.69654181e-07 
 1.80000000e+00  1.50626312e-06  9.76013240e-07 
 0.00000000e+00  1.50624094e-06  8.84298615e-07 
 0.00000000e+00  1.50622951e-06  9.83687727e-07 
 1.80000000e+00  1.50624141e-06  9.87269900e-07 
 1.80000000e+00  1.50624793e-06  1.01443288e-06 
 0.00000000e+00  1.50624254e-06  9.94318427e-07 
 0.00000000e+00  1.50625450e-06  1.02844302e-06 
 1.80000000e+00  1.50624727e-06  1.02107964e-06 
 1.80000000e+00  1.50625125e-06  1.03377822e-06 
 0.00000000e+00  1.50624135e-06  1.00532550e-06 
 0.00000000e+00  1.50625917e-06  1.04219322e-06 
 1.80000000e+00  1.50624179e-06  1.04011460e-06 
 1.80000000e+00  1.50625482e-06  1.05150771e-06 
 0.00000000e+00  1.50629024e-06  1.03993260e-06 
 0.00000000e+00  1.50623964e-06  1.05610106e-06 
 1.80000000e+00  1.50625792e-06  1.05139368e-06 
 1.80000000e+00  1.50625877e-06  1.05668904e-06 
 0.00000000e+00  1.50625051e-06  1.03268911e-06 
 0.00000000e+00  1.50624439e-06  1.06287989e-06 
 1.80000000e+00  1.50625740e-06  1.06392665e-06 
 1.80000000e+00  1.50624353e-06  1.07280324e-06 
 0.00000000e+00  1.50625192e-06  1.06648071e-06 
 0.00000000e+00  1.50625830e-06  1.07928933e-06 
 1.80000000e+00  1.50625822e-06  1.07779579e-06 
 1.80000000e+00  1.50625279e-06  1.08259100e-06 
 0.00000000e+00  1.50625245e-06  1.07342146e-06 
 0.00000000e+00  1.50625885e-06  1.08730767e-06 
 1.80000000e+00  1.50624656e-06  1.08755674e-06 
 1.80000000e+00  1.50625916e-06  1.09276223e-06 
 0.00000000e+00  1.50625910e-06  1.08920217e-06 
 0.00000000e+00  1.50625938e-06  1.09683307e-06 
 1.80000000e+00  1.50625942e-06  1.09622199e-06 
 1.80000000e+00  1.50625952e-06  1.09917018e-06 
 0.00000000e+00  1.50624687e-06  1.09457552e-06 
 0.00000000e+00  1.50625787e-06  1.10483299e-06 
 1.80000000e+00  1.50624727e-06  1.10740223e-06 
 1.80000000e+00  1.50624396e-06  1.11037349e-06 
 0.00000000e+00  1.50624974e-06  1.11392445e-06 
 0.00000000e+00  1.50626011e-06  1.11580822e-06 
 1.80000000e+00  1.50626018e-06  1.11852806e-06 
 1.80000000e+00  1.50626671e-06  1.12088195e-06 
 0.00000000e+00  1.50626671e-06  1.12676527e-06 
 0.00000000e+00  1.50626582e-06  1.12572437e-06 
 1.80000000e+00  1.50625279e-06  1.12744269e-06 
 1.80000000e+00  1.50626040e-06  1.12932763e-06 
 0.00000000e+00  1.50626847e-06  1.13587534e-06 
 0.00000000e+00  1.50624997e-06  1.13385286e-06 
 1.80000000e+00  1.50626031e-06  1.13933174e-06 
 1.80000000e+00  1.50626038e-06  1.14142890e-06 
 0.00000000e+00  1.50624216e-06  1.15848992e-06 
 0.00000000e+00  1.50626031e-06  1.14650544e-06 
 1.80000000e+00  1.50626029e-06  1.15045262e-06 
 1.80000000e+00  1.50626029e-06  1.14821955e-06 
 0.00000000e+00  1.50624161e-06  1.15811585e-06 
 0.00000000e+00  1.50626005e-06  1.15186765e-06 
 1.80000000e+00  1.50625998e-06  1.15968992e-06 
 1.80000000e+00  1.50627310e-06  1.16028350e-06 
 0.00000000e+00  1.50624707e-06  1.18334140e-06 
 0.00000000e+00  1.50625966e-06  1.16608923e-06 
 1.80000000e+00  1.50625943e-06  1.17366683e-06 
 1.80000000e+00  1.50625936e-06  1.17029182e-06 
 0.00000000e+00  1.50623911e-06  1.19363972e-06 
 0.00000000e+00  1.50624046e-06  1.17931184e-06 
 1.80000000e+00  1.50624903e-06  1.19970954e-06 
 1.80000000e+00  1.50625809e-06  1.20220099e-06 
