 v1              i(Viin)         i(viout)       
 0.00000000e+00  1.50479070e-06  1.10134124e-11 
 0.00000000e+00  1.50482448e-06  2.71942724e-07 
 1.80000000e+00  1.50480136e-06  2.77963238e-07 
 1.80000000e+00  1.50479468e-06  3.37865245e-07 
 0.00000000e+00  1.50479538e-06  2.89391153e-07 
 0.00000000e+00  1.50479588e-06  3.72026335e-07 
 1.80000000e+00  1.50481495e-06  3.54302173e-07 
 1.80000000e+00  1.50481385e-06  3.82786354e-07 
 0.00000000e+00  1.50480609e-06  3.13144852e-07 
 0.00000000e+00  1.50479570e-06  4.04819701e-07 
 1.80000000e+00  1.50481205e-06  4.00159465e-07 
 1.80000000e+00  1.50480830e-06  4.35285372e-07 
 0.00000000e+00  1.50480258e-06  3.90593200e-07 
 0.00000000e+00  1.50483442e-06  4.46062643e-07 
 1.80000000e+00  1.50482337e-06  4.23835814e-07 
 1.80000000e+00  1.50482627e-06  4.39587225e-07 
 0.00000000e+00  1.50480243e-06  3.65295037e-07 
 0.00000000e+00  1.50481307e-06  4.56782715e-07 
 1.80000000e+00  1.50481515e-06  4.57958535e-07 
 1.80000000e+00  1.50483640e-06  4.94257392e-07 
 0.00000000e+00  1.50480234e-06  4.61887453e-07 
 0.00000000e+00  1.50482413e-06  5.13257120e-07 
 1.80000000e+00  1.50483123e-06  4.99714048e-07 
 1.80000000e+00  1.50482870e-06  5.17499302e-07 
 0.00000000e+00  1.50481793e-06  4.68192326e-07 
 0.00000000e+00  1.50482235e-06  5.30078594e-07 
 1.80000000e+00  1.50485123e-06  5.24064063e-07 
 1.80000000e+00  1.50482232e-06  5.49427241e-07 
 0.00000000e+00  1.50481618e-06  5.13397325e-07 
 0.00000000e+00  1.50482288e-06  5.54336395e-07 
 1.80000000e+00  1.50483045e-06  5.35362048e-07 
 1.80000000e+00  1.50483876e-06  5.46100637e-07 
 0.00000000e+00  1.50483504e-06  4.84341896e-07 
 0.00000000e+00  1.50482002e-06  5.61457924e-07 
 1.80000000e+00  1.50484901e-06  5.65827946e-07 
 1.80000000e+00  1.50480400e-06  5.97728601e-07 
 0.00000000e+00  1.50483936e-06  5.75793479e-07 
 0.00000000e+00  1.50480552e-06  6.17278886e-07 
 1.80000000e+00  1.50481200e-06  6.11399713e-07 
 1.80000000e+00  1.50482347e-06  6.27300921e-07 
 0.00000000e+00  1.50483180e-06  5.97549274e-07 
 0.00000000e+00  1.50481826e-06  6.41715062e-07 
