 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.48465438e-06  1.61719527e-11 
 0.00000000e+00  1.48461378e-06  6.76179752e-08 
 1.80000000e+00  1.48460738e-06  7.28267082e-08 
 1.80000000e+00  1.48460764e-06  8.81968134e-08 
 0.00000000e+00  1.48462702e-06  8.46471551e-08 
 0.00000000e+00  1.48463595e-06  1.03683760e-07 
 1.80000000e+00  1.48460398e-06  1.07176305e-07 
 1.80000000e+00  1.48462216e-06  1.17517232e-07 
 0.00000000e+00  1.48462803e-06  1.14685747e-07 
 0.00000000e+00  1.48463814e-06  1.34113833e-07 
 1.80000000e+00  1.48463153e-06  1.41122584e-07 
 1.80000000e+00  1.48462276e-06  1.53418682e-07 
 0.00000000e+00  1.48462633e-06  1.56904818e-07 
 0.00000000e+00  1.48462691e-06  1.71449400e-07 
 1.80000000e+00  1.48461703e-06  1.78178453e-07 
 1.80000000e+00  1.48463210e-06  1.88757213e-07 
 0.00000000e+00  1.48462549e-06  1.93435724e-07 
 0.00000000e+00  1.48461352e-06  2.09456744e-07 
 1.80000000e+00  1.48460784e-06  2.19426951e-07 
 1.80000000e+00  1.48461557e-06  2.31577147e-07 
 0.00000000e+00  1.48461594e-06  2.40014543e-07 
 0.00000000e+00  1.48461503e-06  2.52953981e-07 
 1.80000000e+00  1.48462547e-06  2.62483965e-07 
 1.80000000e+00  1.48464219e-06  2.73574329e-07 
 0.00000000e+00  1.48462986e-06  2.82492493e-07 
 0.00000000e+00  1.48461415e-06  2.94996141e-07 
 1.80000000e+00  1.48461400e-06  3.05474046e-07 
 1.80000000e+00  1.48466607e-06  3.16599696e-07 
 0.00000000e+00  1.48461356e-06  3.27111991e-07 
 0.00000000e+00  1.48462862e-06  3.38477918e-07 
 1.80000000e+00  1.48462979e-06  3.49301118e-07 
 1.80000000e+00  1.48460863e-06  3.60377186e-07 
 0.00000000e+00  1.48461420e-06  3.73079075e-07 
 0.00000000e+00  1.48462093e-06  3.84123183e-07 
 1.80000000e+00  1.48462511e-06  3.95245152e-07 
 1.80000000e+00  1.48462487e-06  4.06112122e-07 
 0.00000000e+00  1.48459696e-06  4.17795320e-07 
 0.00000000e+00  1.48461998e-06  4.28282689e-07 
 1.80000000e+00  1.48458037e-06  4.39641980e-07 
 1.80000000e+00  1.48462505e-06  4.50453271e-07 
 0.00000000e+00  1.48461579e-06  4.62656885e-07 
 0.00000000e+00  1.48462214e-06  4.72480110e-07 
 1.80000000e+00  1.48462601e-06  4.83810084e-07 
 1.80000000e+00  1.48458564e-06  4.94368678e-07 
 0.00000000e+00  1.48461651e-06  5.06944104e-07 
 0.00000000e+00  1.48461244e-06  5.16802032e-07 
 1.80000000e+00  1.48461073e-06  5.28881571e-07 
 1.80000000e+00  1.48461046e-06  5.39804319e-07 
 0.00000000e+00  1.48461344e-06  5.53550635e-07 
 0.00000000e+00  1.48464838e-06  5.62291177e-07 
 1.80000000e+00  1.48463031e-06  5.73719987e-07 
 1.80000000e+00  1.48462940e-06  5.83696675e-07 
 0.00000000e+00  1.48461556e-06  5.96941632e-07 
 0.00000000e+00  1.48462138e-06  6.05960892e-07 
 1.80000000e+00  1.48462287e-06  6.18332678e-07 
 1.80000000e+00  1.48460792e-06  6.28891328e-07 
 0.00000000e+00  1.48465604e-06  6.43024848e-07 
 0.00000000e+00  1.48461072e-06  6.51287181e-07 
 1.80000000e+00  1.48456854e-06  6.63264700e-07 
