 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.49637869e-06  1.11270992e-11 
 0.00000000e+00  1.49636828e-06  2.10330725e-07 
 1.80000000e+00  1.49636834e-06  2.14276554e-07 
 1.80000000e+00  1.49636588e-06  2.47570910e-07 
 0.00000000e+00  1.49638996e-06  2.21451089e-07 
 0.00000000e+00  1.49637198e-06  2.66429737e-07 
 1.80000000e+00  1.49639071e-06  2.58452161e-07 
 1.80000000e+00  1.49637677e-06  2.73745997e-07 
 0.00000000e+00  1.49637334e-06  2.39956861e-07 
 0.00000000e+00  1.49637161e-06  2.87180271e-07 
 1.80000000e+00  1.49636197e-06  2.86738199e-07 
 1.80000000e+00  1.49638747e-06  3.03615039e-07 
 0.00000000e+00  1.49637204e-06  2.85345251e-07 
 0.00000000e+00  1.49638515e-06  3.11110625e-07 
 1.80000000e+00  1.49638811e-06  3.03884434e-07 
 1.80000000e+00  1.49637530e-06  3.12847860e-07 
 0.00000000e+00  1.49638839e-06  2.80712953e-07 
 0.00000000e+00  1.49636958e-06  3.24315053e-07 
 1.80000000e+00  1.49636401e-06  3.26693723e-07 
 1.80000000e+00  1.49637498e-06  3.42723155e-07 
 0.00000000e+00  1.49637562e-06  3.32590560e-07 
 0.00000000e+00  1.49638007e-06  3.54537960e-07 
 1.80000000e+00  1.49635862e-06  3.52862088e-07 
 1.80000000e+00  1.49636023e-06  3.61472303e-07 
 0.00000000e+00  1.49638197e-06  3.46898759e-07 
 0.00000000e+00  1.49638041e-06  3.70476315e-07 
 1.80000000e+00  1.49637140e-06  3.72069849e-07 
 1.80000000e+00  1.49639098e-06  3.81811262e-07 
 0.00000000e+00  1.49638475e-06  3.74604639e-07 
 0.00000000e+00  1.49638589e-06  3.90005454e-07 
 1.80000000e+00  1.49637121e-06  3.88813845e-07 
 1.80000000e+00  1.49637593e-06  3.95788376e-07 
 0.00000000e+00  1.49637316e-06  3.86125933e-07 
 0.00000000e+00  1.49636571e-06  4.07899662e-07 
 1.80000000e+00  1.49636747e-06  4.12836698e-07 
 1.80000000e+00  1.49637107e-06  4.22331425e-07 
 0.00000000e+00  1.49636674e-06  4.24902652e-07 
 0.00000000e+00  1.49638423e-06  4.34235275e-07 
 1.80000000e+00  1.49637420e-06  4.38276899e-07 
 1.80000000e+00  1.49636239e-06  4.44454997e-07 
 0.00000000e+00  1.49638178e-06  4.48627020e-07 
 0.00000000e+00  1.49639082e-06  4.54964237e-07 
 1.80000000e+00  1.49636310e-06  4.61823220e-07 
 1.80000000e+00  1.49641386e-06  4.65701859e-07 
 0.00000000e+00  1.49634572e-06  4.74728679e-07 
 0.00000000e+00  1.49636790e-06  4.77559439e-07 
 1.80000000e+00  1.49637245e-06  4.85292574e-07 
 1.80000000e+00  1.49637812e-06  4.90874115e-07 
 0.00000000e+00  1.49636479e-06  5.06371379e-07 
 0.00000000e+00  1.49637910e-06  5.03075796e-07 
 1.80000000e+00  1.49639010e-06  5.09775859e-07 
 1.80000000e+00  1.49637648e-06  5.11051184e-07 
 0.00000000e+00  1.49638466e-06  5.25501861e-07 
 0.00000000e+00  1.49636733e-06  5.22447849e-07 
 1.80000000e+00  1.49637854e-06  5.33315912e-07 
 1.80000000e+00  1.49637219e-06  5.37135406e-07 
 0.00000000e+00  1.49638903e-06  5.61213170e-07 
 0.00000000e+00  1.49637016e-06  5.50877417e-07 
 1.80000000e+00  1.49636560e-06  5.62272831e-07 
 1.80000000e+00  1.49636671e-06  5.62413419e-07 
 0.00000000e+00  1.49639858e-06  5.87204653e-07 
 0.00000000e+00  1.49636541e-06  5.79492848e-07 
 1.80000000e+00  1.49636794e-06  6.00829978e-07 
 1.80000000e+00  1.49635426e-06  6.07260503e-07 
 0.00000000e+00  1.49636384e-06  6.57861307e-07 
 0.00000000e+00  1.49638207e-06  6.21393312e-07 
 1.80000000e+00  1.49634317e-06  6.29764273e-07 
 1.80000000e+00  1.49636895e-06  6.19266359e-07 
 0.00000000e+00  1.49636929e-06  6.45947395e-07 
 0.00000000e+00  1.49634927e-06  6.25787536e-07 
 1.80000000e+00  1.49636828e-06  6.41766050e-07 
 1.80000000e+00  1.49636652e-06  6.39900648e-07 
 0.00000000e+00  1.49636548e-06  6.80364707e-07 
 0.00000000e+00  1.49632150e-06  6.50669563e-07 
 1.80000000e+00  1.49635770e-06  6.62164936e-07 
 1.80000000e+00  1.49636070e-06  6.54448414e-07 
 0.00000000e+00  1.49638444e-06  6.90065093e-07 
 0.00000000e+00  1.49633993e-06  6.69983450e-07 
 1.80000000e+00  1.49637155e-06  6.93618929e-07 
