 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.51117594e-06  9.16600129e-12 
 0.00000000e+00  1.51117694e-06  6.77718788e-08 
 1.80000000e+00  1.51117492e-06  7.29542933e-08 
 1.80000000e+00  1.51114345e-06  8.87274894e-08 
 0.00000000e+00  1.51119542e-06  8.45478070e-08 
 0.00000000e+00  1.51116709e-06  1.03935903e-07 
 1.80000000e+00  1.51117585e-06  1.06686628e-07 
 1.80000000e+00  1.51115721e-06  1.17314201e-07 
 0.00000000e+00  1.51119069e-06  1.13674076e-07 
 0.00000000e+00  1.51122683e-06  1.32578649e-07 
 1.80000000e+00  1.51122680e-06  1.39391972e-07 
 1.80000000e+00  1.51118860e-06  1.51742213e-07 
 0.00000000e+00  1.51118634e-06  1.54995277e-07 
 0.00000000e+00  1.51119189e-06  1.69190443e-07 
 1.80000000e+00  1.51117048e-06  1.75926019e-07 
 1.80000000e+00  1.51120439e-06  1.85990174e-07 
 0.00000000e+00  1.51118483e-06  1.90376454e-07 
 0.00000000e+00  1.51119141e-06  2.05851180e-07 
 1.80000000e+00  1.51117432e-06  2.15897956e-07 
 1.80000000e+00  1.51118326e-06  2.27628476e-07 
 0.00000000e+00  1.51119314e-06  2.35916843e-07 
 0.00000000e+00  1.51118272e-06  2.48471991e-07 
 1.80000000e+00  1.51118262e-06  2.58026759e-07 
 1.80000000e+00  1.51119580e-06  2.68964016e-07 
 0.00000000e+00  1.51117930e-06  2.77982480e-07 
 0.00000000e+00  1.51118612e-06  2.89987170e-07 
 1.80000000e+00  1.51118584e-06  3.00436923e-07 
 1.80000000e+00  1.51123055e-06  3.11289725e-07 
 0.00000000e+00  1.51118524e-06  3.21895158e-07 
 0.00000000e+00  1.51114973e-06  3.33180921e-07 
 1.80000000e+00  1.51115586e-06  3.43878668e-07 
 1.80000000e+00  1.51121249e-06  3.54711204e-07 
 0.00000000e+00  1.51117858e-06  3.66583919e-07 
 0.00000000e+00  1.51116678e-06  3.77249080e-07 
 1.80000000e+00  1.51119842e-06  3.88248452e-07 
 1.80000000e+00  1.51118117e-06  3.98810442e-07 
 0.00000000e+00  1.51117463e-06  4.10587873e-07 
 0.00000000e+00  1.51118056e-06  4.20668115e-07 
 1.80000000e+00  1.51118033e-06  4.32072568e-07 
 1.80000000e+00  1.51118080e-06  4.42664799e-07 
 0.00000000e+00  1.51122707e-06  4.55127704e-07 
 0.00000000e+00  1.51117936e-06  4.64525328e-07 
 1.80000000e+00  1.51117902e-06  4.75897195e-07 
 1.80000000e+00  1.51117978e-06  4.86086662e-07 
 0.00000000e+00  1.51117837e-06  4.98941489e-07 
 0.00000000e+00  1.51117901e-06  5.08442426e-07 
