 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.50884867e-06  1.82609483e-11 
 0.00000000e+00  1.50883824e-06  2.19286434e-07 
 1.80000000e+00  1.50881108e-06  2.24759873e-07 
 1.80000000e+00  1.50884020e-06  2.56803446e-07 
 0.00000000e+00  1.50881212e-06  2.33033731e-07 
 0.00000000e+00  1.50882474e-06  2.76784220e-07 
 1.80000000e+00  1.50883807e-06  2.69186970e-07 
 1.80000000e+00  1.50885661e-06  2.83803132e-07 
 0.00000000e+00  1.50881378e-06  2.51324707e-07 
 0.00000000e+00  1.50881937e-06  2.98803926e-07 
 1.80000000e+00  1.50884927e-06  2.96483691e-07 
 1.80000000e+00  1.50883147e-06  3.14455008e-07 
 0.00000000e+00  1.50885381e-06  2.95759264e-07 
 0.00000000e+00  1.50883332e-06  3.22782526e-07 
 1.80000000e+00  1.50885060e-06  3.14705588e-07 
 1.80000000e+00  1.50885408e-06  3.23506484e-07 
 0.00000000e+00  1.50882262e-06  2.93490871e-07 
 0.00000000e+00  1.50886822e-06  3.34064723e-07 
 1.80000000e+00  1.50882107e-06  3.39250334e-07 
 1.80000000e+00  1.50884438e-06  3.54534251e-07 
 0.00000000e+00  1.50885258e-06  3.44357858e-07 
 0.00000000e+00  1.50887082e-06  3.64795923e-07 
 1.80000000e+00  1.50885676e-06  3.63627848e-07 
 1.80000000e+00  1.50885735e-06  3.72481097e-07 
 0.00000000e+00  1.50885083e-06  3.59308117e-07 
 0.00000000e+00  1.50885491e-06  3.81865050e-07 
 1.80000000e+00  1.50886750e-06  3.84174200e-07 
 1.80000000e+00  1.50884254e-06  3.94591893e-07 
 0.00000000e+00  1.50884915e-06  3.89690086e-07 
 0.00000000e+00  1.50883987e-06  4.03731690e-07 
 1.80000000e+00  1.50883886e-06  4.03192303e-07 
 1.80000000e+00  1.50885705e-06  4.09549784e-07 
 0.00000000e+00  1.50885715e-06  4.02124002e-07 
 0.00000000e+00  1.50883967e-06  4.22310094e-07 
 1.80000000e+00  1.50884611e-06  4.27286849e-07 
 1.80000000e+00  1.50882140e-06  4.37225566e-07 
 0.00000000e+00  1.50883649e-06  4.39966215e-07 
 0.00000000e+00  1.50884246e-06  4.48340032e-07 
 1.80000000e+00  1.50885248e-06  4.52781265e-07 
 1.80000000e+00  1.50884588e-06  4.60072982e-07 
 0.00000000e+00  1.50883538e-06  4.65732626e-07 
 0.00000000e+00  1.50883754e-06  4.71517922e-07 
 1.80000000e+00  1.50880628e-06  4.78552437e-07 
 1.80000000e+00  1.50885988e-06  4.81211686e-07 
 0.00000000e+00  1.50885383e-06  4.90857289e-07 
 0.00000000e+00  1.50882676e-06  4.93589752e-07 
 1.80000000e+00  1.50881753e-06  5.02462811e-07 
 1.80000000e+00  1.50884323e-06  5.08066719e-07 
 0.00000000e+00  1.50885364e-06  5.26767948e-07 
 0.00000000e+00  1.50883997e-06  5.19816268e-07 
 1.80000000e+00  1.50882595e-06  5.29135264e-07 
 1.80000000e+00  1.50880095e-06  5.29834281e-07 
 0.00000000e+00  1.50884392e-06  5.45065760e-07 
 0.00000000e+00  1.50884058e-06  5.39950506e-07 
 1.80000000e+00  1.50883820e-06  5.52011713e-07 
 1.80000000e+00  1.50886120e-06  5.55925837e-07 
