 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.49917121e-06  9.40758582e-12 
 0.00000000e+00  1.49917128e-06  6.55828529e-08 
 1.80000000e+00  1.49920041e-06  7.02494418e-08 
 1.80000000e+00  1.49918504e-06  8.55688853e-08 
 0.00000000e+00  1.49918227e-06  8.19491817e-08 
 0.00000000e+00  1.49916223e-06  1.01367846e-07 
 1.80000000e+00  1.49918114e-06  1.03813335e-07 
 1.80000000e+00  1.49919513e-06  1.14041868e-07 
 0.00000000e+00  1.49917500e-06  1.10792300e-07 
 0.00000000e+00  1.49919508e-06  1.30416240e-07 
 1.80000000e+00  1.49916598e-06  1.37309328e-07 
 1.80000000e+00  1.49918076e-06  1.49300902e-07 
 0.00000000e+00  1.49918467e-06  1.51644926e-07 
 0.00000000e+00  1.49918828e-06  1.66362852e-07 
 1.80000000e+00  1.49916220e-06  1.72478892e-07 
 1.80000000e+00  1.49915750e-06  1.82900692e-07 
 0.00000000e+00  1.49916158e-06  1.85916235e-07 
 0.00000000e+00  1.49915604e-06  2.02752020e-07 
 1.80000000e+00  1.49915605e-06  2.12155101e-07 
 1.80000000e+00  1.49918576e-06  2.24348156e-07 
 0.00000000e+00  1.49915609e-06  2.31383083e-07 
 0.00000000e+00  1.49915233e-06  2.44927492e-07 
 1.80000000e+00  1.49917045e-06  2.53463796e-07 
 1.80000000e+00  1.49916429e-06  2.64427896e-07 
 0.00000000e+00  1.49917488e-06  2.71593152e-07 
 0.00000000e+00  1.49919493e-06  2.84887776e-07 
 1.80000000e+00  1.49918012e-06  2.94686032e-07 
 1.80000000e+00  1.49917336e-06  3.06069936e-07 
 0.00000000e+00  1.49917658e-06  3.14540245e-07 
 0.00000000e+00  1.49919113e-06  3.26497911e-07 
 1.80000000e+00  1.49916133e-06  3.36036322e-07 
 1.80000000e+00  1.49916527e-06  3.46782642e-07 
 0.00000000e+00  1.49917346e-06  3.55318193e-07 
 0.00000000e+00  1.49916295e-06  3.67733989e-07 
 1.80000000e+00  1.49916286e-06  3.78335884e-07 
 1.80000000e+00  1.49915668e-06  3.89589971e-07 
 0.00000000e+00  1.49916268e-06  3.99582902e-07 
 0.00000000e+00  1.49915655e-06  4.10911127e-07 
 1.80000000e+00  1.49915638e-06  4.21349412e-07 
 1.80000000e+00  1.49922011e-06  4.31970207e-07 
 0.00000000e+00  1.49916215e-06  4.42485614e-07 
 0.00000000e+00  1.49917555e-06  4.53435760e-07 
 1.80000000e+00  1.49917529e-06  4.64135610e-07 
 1.80000000e+00  1.49919527e-06  4.74762231e-07 
 0.00000000e+00  1.49917507e-06  4.85532937e-07 
 0.00000000e+00  1.49919693e-06  4.96130568e-07 
 1.80000000e+00  1.49918168e-06  5.06948055e-07 
 1.80000000e+00  1.49915995e-06  5.17617835e-07 
 0.00000000e+00  1.49915542e-06  5.29169341e-07 
 0.00000000e+00  1.49915533e-06  5.39270886e-07 
 1.80000000e+00  1.49915510e-06  5.50117733e-07 
 1.80000000e+00  1.49916101e-06  5.60431744e-07 
 0.00000000e+00  1.49915485e-06  5.71769206e-07 
 0.00000000e+00  1.49916084e-06  5.81722645e-07 
 1.80000000e+00  1.49916051e-06  5.92880184e-07 
 1.80000000e+00  1.49915911e-06  6.03347146e-07 
 0.00000000e+00  1.49916008e-06  6.15599276e-07 
 0.00000000e+00  1.49915378e-06  6.25087694e-07 
 1.80000000e+00  1.49915364e-06  6.36220165e-07 
 1.80000000e+00  1.49917311e-06  6.46428290e-07 
 0.00000000e+00  1.49915321e-06  6.58611711e-07 
 0.00000000e+00  1.49921675e-06  6.68311415e-07 
 1.80000000e+00  1.49917719e-06  6.80105259e-07 
 1.80000000e+00  1.49918158e-06  6.90838419e-07 
 0.00000000e+00  1.49919387e-06  7.06369931e-07 
 0.00000000e+00  1.49919386e-06  7.14739542e-07 
 1.80000000e+00  1.49917389e-06  7.25471466e-07 
 1.80000000e+00  1.49920222e-06  7.34973085e-07 
 0.00000000e+00  1.49915011e-06  7.47192644e-07 
 0.00000000e+00  1.49920173e-06  7.55795526e-07 
 1.80000000e+00  1.49917593e-06  7.67342044e-07 
 1.80000000e+00  1.49916091e-06  7.77260595e-07 
 0.00000000e+00  1.49919060e-06  7.90716896e-07 
 0.00000000e+00  1.49918534e-06  7.98432751e-07 
 1.80000000e+00  1.49916873e-06  8.09762341e-07 
 1.80000000e+00  1.49915968e-06  8.19137000e-07 
 0.00000000e+00  1.49920736e-06  8.32272633e-07 
 0.00000000e+00  1.49915316e-06  8.40556183e-07 
 1.80000000e+00  1.49915776e-06  8.52824869e-07 
 1.80000000e+00  1.49917206e-06  8.63048697e-07 
 0.00000000e+00  1.49917554e-06  8.77773914e-07 
 0.00000000e+00  1.49917058e-06  8.84507472e-07 
 1.80000000e+00  1.49918976e-06  8.95596585e-07 
 1.80000000e+00  1.49917272e-06  9.04236614e-07 
 0.00000000e+00  1.49913377e-06  9.17471638e-07 
 0.00000000e+00  1.49916647e-06  9.25021354e-07 
 1.80000000e+00  1.49918152e-06  9.37241438e-07 
 1.80000000e+00  1.49915664e-06  9.46842576e-07 
 0.00000000e+00  1.49915058e-06  9.61917607e-07 
 0.00000000e+00  1.49917436e-06  9.68358123e-07 
 1.80000000e+00  1.49919094e-06  9.80083570e-07 
 1.80000000e+00  1.49915512e-06  9.88835708e-07 
 0.00000000e+00  1.49915985e-06  1.00343718e-06 
 0.00000000e+00  1.49914835e-06  1.01076866e-06 
 1.80000000e+00  1.49915723e-06  1.02405835e-06 
 1.80000000e+00  1.49915373e-06  1.03426869e-06 
 0.00000000e+00  1.49915134e-06  1.05045032e-06 
 0.00000000e+00  1.49916796e-06  1.05471553e-06 
 1.80000000e+00  1.49919036e-06  1.06560252e-06 
 1.80000000e+00  1.49917030e-06  1.07282479e-06 
 0.00000000e+00  1.49916834e-06  1.08714303e-06 
 0.00000000e+00  1.49914072e-06  1.09230085e-06 
