 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.53414246e-06  8.54072368e-12 
 0.00000000e+00  1.53414172e-06  2.58722139e-07 
 1.80000000e+00  1.53414214e-06  2.61879023e-07 
 1.80000000e+00  1.53415137e-06  2.94971869e-07 
 0.00000000e+00  1.53414024e-06  2.69200996e-07 
 0.00000000e+00  1.53412986e-06  3.13246616e-07 
 1.80000000e+00  1.53417277e-06  3.03571753e-07 
 1.80000000e+00  1.53416940e-06  3.17085977e-07 
 0.00000000e+00  1.53414149e-06  2.84214551e-07 
 0.00000000e+00  1.53414447e-06  3.29584608e-07 
 1.80000000e+00  1.53416564e-06  3.27533257e-07 
 1.80000000e+00  1.53414688e-06  3.42700275e-07 
 0.00000000e+00  1.53414918e-06  3.25407825e-07 
 0.00000000e+00  1.53415349e-06  3.48684324e-07 
 1.80000000e+00  1.53413571e-06  3.41658904e-07 
 1.80000000e+00  1.53416541e-06  3.48195456e-07 
 0.00000000e+00  1.53415282e-06  3.17522648e-07 
 0.00000000e+00  1.53416042e-06  3.56695310e-07 
 1.80000000e+00  1.53416908e-06  3.58685881e-07 
 1.80000000e+00  1.53414933e-06  3.72387291e-07 
 0.00000000e+00  1.53415409e-06  3.63093690e-07 
 0.00000000e+00  1.53413858e-06  3.81372047e-07 
 1.80000000e+00  1.53414179e-06  3.79327318e-07 
 1.80000000e+00  1.53414656e-06  3.85657401e-07 
 0.00000000e+00  1.53413813e-06  3.73049801e-07 
 0.00000000e+00  1.53413894e-06  3.92529785e-07 
 1.80000000e+00  1.53414045e-06  3.93139345e-07 
 1.80000000e+00  1.53414825e-06  3.99782948e-07 
 0.00000000e+00  1.53415098e-06  3.95267776e-07 
 0.00000000e+00  1.53417523e-06  4.03836282e-07 
 1.80000000e+00  1.53414855e-06  4.04457410e-07 
 1.80000000e+00  1.53415446e-06  4.10200300e-07 
 0.00000000e+00  1.53415477e-06  4.00459939e-07 
 0.00000000e+00  1.53410561e-06  4.19292249e-07 
 1.80000000e+00  1.53415707e-06  4.21821824e-07 
 1.80000000e+00  1.53416432e-06  4.27603453e-07 
 0.00000000e+00  1.53414816e-06  4.29271068e-07 
 0.00000000e+00  1.53410549e-06  4.37426735e-07 
 1.80000000e+00  1.53419206e-06  4.38442683e-07 
 1.80000000e+00  1.53415684e-06  4.43694418e-07 
 0.00000000e+00  1.53416423e-06  4.47226370e-07 
 0.00000000e+00  1.53415672e-06  4.49425897e-07 
 1.80000000e+00  1.53410519e-06  4.56114790e-07 
 1.80000000e+00  1.53413642e-06  4.57492092e-07 
 0.00000000e+00  1.53416393e-06  4.63977301e-07 
 0.00000000e+00  1.53413075e-06  4.64756241e-07 
 1.80000000e+00  1.53415391e-06  4.71713292e-07 
 1.80000000e+00  1.53414778e-06  4.75435485e-07 
 0.00000000e+00  1.53414723e-06  4.92152751e-07 
 0.00000000e+00  1.53413730e-06  4.84375335e-07 
 1.80000000e+00  1.53414721e-06  4.88749464e-07 
 1.80000000e+00  1.53414290e-06  4.88754608e-07 
 0.00000000e+00  1.53414707e-06  5.01691872e-07 
 0.00000000e+00  1.53415824e-06  4.94697829e-07 
 1.80000000e+00  1.53410398e-06  5.05596702e-07 
 1.80000000e+00  1.53416279e-06  5.05824403e-07 
 0.00000000e+00  1.53410355e-06  5.31855690e-07 
 0.00000000e+00  1.53414306e-06  5.16628404e-07 
 1.80000000e+00  1.53416225e-06  5.25915809e-07 
 1.80000000e+00  1.53416222e-06  5.23849650e-07 
 0.00000000e+00  1.53416173e-06  5.50482454e-07 
 0.00000000e+00  1.53416178e-06  5.37860089e-07 
 1.80000000e+00  1.53413509e-06  5.59981331e-07 
 1.80000000e+00  1.53415010e-06  5.63975277e-07 
 0.00000000e+00  1.53416288e-06  6.31006870e-07 
 0.00000000e+00  1.53418837e-06  5.74587276e-07 
 1.80000000e+00  1.53416044e-06  5.81405928e-07 
 1.80000000e+00  1.53416062e-06  5.65835265e-07 
 0.00000000e+00  1.53415995e-06  5.94364792e-07 
 0.00000000e+00  1.53415405e-06  5.68402129e-07 
 1.80000000e+00  1.53415986e-06  5.83145194e-07 
 1.80000000e+00  1.53414759e-06  5.77865123e-07 
 0.00000000e+00  1.53414275e-06  6.22910193e-07 
 0.00000000e+00  1.53415946e-06  5.84261358e-07 
 1.80000000e+00  1.53412167e-06  5.96415106e-07 
 1.80000000e+00  1.53413065e-06  5.86454632e-07 
 0.00000000e+00  1.53418596e-06  6.20462572e-07 
 0.00000000e+00  1.53417796e-06  5.96118426e-07 
 1.80000000e+00  1.53414235e-06  6.20505332e-07 
 1.80000000e+00  1.53415805e-06  6.19560197e-07 
 0.00000000e+00  1.53415642e-06  6.87764114e-07 
 0.00000000e+00  1.53414747e-06  6.29178373e-07 
 1.80000000e+00  1.53418473e-06  6.38130331e-07 
 1.80000000e+00  1.53414140e-06  6.21080886e-07 
 0.00000000e+00  1.53414513e-06  6.60020007e-07 
 0.00000000e+00  1.53413856e-06  6.27323018e-07 
 1.80000000e+00  1.53412478e-06  6.49327802e-07 
 1.80000000e+00  1.53415917e-06  6.44337376e-07 
 0.00000000e+00  1.53412970e-06  7.10630999e-07 
 0.00000000e+00  1.53412412e-06  6.56437408e-07 
 1.80000000e+00  1.53412252e-06  6.76256349e-07 
 1.80000000e+00  1.53414585e-06  6.61359323e-07 
 0.00000000e+00  1.53415329e-06  7.19529424e-07 
 0.00000000e+00  1.53410699e-06  6.83207347e-07 
 1.80000000e+00  1.53415274e-06  7.24381678e-07 
 1.80000000e+00  1.53409357e-06  7.26339849e-07 
 0.00000000e+00  1.53415009e-06  8.49723449e-07 
 0.00000000e+00  1.53415169e-06  7.39238956e-07 
 1.80000000e+00  1.53412651e-06  7.51495747e-07 
 1.80000000e+00  1.53413558e-06  7.17146989e-07 
 0.00000000e+00  1.53415017e-06  7.73619107e-07 
 0.00000000e+00  1.53415131e-06  7.17176775e-07 
 1.80000000e+00  1.53415036e-06  7.47355557e-07 
 1.80000000e+00  1.53415025e-06  7.35717663e-07 
 0.00000000e+00  1.53414797e-06  8.25692780e-07 
 0.00000000e+00  1.53409081e-06  7.45777754e-07 
 1.80000000e+00  1.53414879e-06  7.66872546e-07 
 1.80000000e+00  1.53414916e-06  7.43873485e-07 
