 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.48575385e-06  8.86757334e-12 
 0.00000000e+00  1.48576500e-06  6.68879920e-08 
 1.80000000e+00  1.48579293e-06  7.16139823e-08 
 1.80000000e+00  1.48575410e-06  8.73698411e-08 
 0.00000000e+00  1.48578095e-06  8.31949905e-08 
 0.00000000e+00  1.48576843e-06  1.02524652e-07 
 1.80000000e+00  1.48576995e-06  1.05228224e-07 
 1.80000000e+00  1.48577963e-06  1.15468012e-07 
 0.00000000e+00  1.48577317e-06  1.12008095e-07 
 0.00000000e+00  1.48579817e-06  1.31419341e-07 
 1.80000000e+00  1.48578989e-06  1.38107666e-07 
 1.80000000e+00  1.48576472e-06  1.50438822e-07 
 0.00000000e+00  1.48579870e-06  1.52558044e-07 
 0.00000000e+00  1.48581996e-06  1.66855443e-07 
 1.80000000e+00  1.48579556e-06  1.73221906e-07 
 1.80000000e+00  1.48575940e-06  1.83832213e-07 
 0.00000000e+00  1.48575692e-06  1.87465119e-07 
 0.00000000e+00  1.48576380e-06  2.03842518e-07 
 1.80000000e+00  1.48576569e-06  2.13346624e-07 
 1.80000000e+00  1.48578359e-06  2.25355066e-07 
 0.00000000e+00  1.48576340e-06  2.32790541e-07 
 0.00000000e+00  1.48574897e-06  2.46024243e-07 
 1.80000000e+00  1.48574987e-06  2.54945832e-07 
 1.80000000e+00  1.48578184e-06  2.65741292e-07 
 0.00000000e+00  1.48576482e-06  2.73410336e-07 
 0.00000000e+00  1.48578745e-06  2.86240777e-07 
 1.80000000e+00  1.48578732e-06  2.96206650e-07 
 1.80000000e+00  1.48578146e-06  3.07435101e-07 
 0.00000000e+00  1.48578066e-06  3.16445210e-07 
 0.00000000e+00  1.48578666e-06  3.28067699e-07 
 1.80000000e+00  1.48576719e-06  3.38080184e-07 
 1.80000000e+00  1.48576678e-06  3.48842903e-07 
 0.00000000e+00  1.48575375e-06  3.58410247e-07 
 0.00000000e+00  1.48581847e-06  3.70056924e-07 
 1.80000000e+00  1.48577366e-06  3.80885112e-07 
 1.80000000e+00  1.48576301e-06  3.91843216e-07 
 0.00000000e+00  1.48572921e-06  4.02388849e-07 
 0.00000000e+00  1.48576264e-06  4.13272119e-07 
 1.80000000e+00  1.48576251e-06  4.23977795e-07 
 1.80000000e+00  1.48578428e-06  4.34675201e-07 
 0.00000000e+00  1.48575239e-06  4.45715557e-07 
 0.00000000e+00  1.48576193e-06  4.56062523e-07 
 1.80000000e+00  1.48575974e-06  4.67006501e-07 
