 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.48901216e-06  1.52766688e-11 
 0.00000000e+00  1.48900619e-06  4.16498565e-07 
 1.80000000e+00  1.48901511e-06  4.21735209e-07 
 1.80000000e+00  1.48901492e-06  5.14320632e-07 
 0.00000000e+00  1.48904294e-06  4.32677282e-07 
 0.00000000e+00  1.48902619e-06  5.59401059e-07 
 1.80000000e+00  1.48901455e-06  5.28989247e-07 
 1.80000000e+00  1.48904088e-06  5.68206062e-07 
 0.00000000e+00  1.48904221e-06  4.55758453e-07 
 0.00000000e+00  1.48904745e-06  5.94377667e-07 
 1.80000000e+00  1.48905378e-06  5.83827656e-07 
 1.80000000e+00  1.48904034e-06  6.30412529e-07 
 0.00000000e+00  1.48904583e-06  5.60910706e-07 
 0.00000000e+00  1.48901327e-06  6.40162199e-07 
 1.80000000e+00  1.48902861e-06  6.04506454e-07 
 1.80000000e+00  1.48904126e-06  6.23245299e-07 
 0.00000000e+00  1.48904785e-06  5.04838695e-07 
 0.00000000e+00  1.48903047e-06  6.41436728e-07 
 1.80000000e+00  1.48901461e-06  6.39072695e-07 
 1.80000000e+00  1.48902454e-06  6.85436845e-07 
 0.00000000e+00  1.48904351e-06  6.35398635e-07 
 0.00000000e+00  1.48904495e-06  7.04068697e-07 
 1.80000000e+00  1.48902161e-06  6.82601694e-07 
 1.80000000e+00  1.48904598e-06  7.03748910e-07 
 0.00000000e+00  1.48904444e-06  6.27536139e-07 
 0.00000000e+00  1.48901820e-06  7.13156936e-07 
 1.80000000e+00  1.48903987e-06  7.01889221e-07 
 1.80000000e+00  1.48902675e-06  7.30973881e-07 
 0.00000000e+00  1.48902589e-06  6.76632609e-07 
 0.00000000e+00  1.48901648e-06  7.29834071e-07 
 1.80000000e+00  1.48902843e-06  6.98827506e-07 
 1.80000000e+00  1.48900985e-06  7.10365299e-07 
 0.00000000e+00  1.48904228e-06  6.04359599e-07 
 0.00000000e+00  1.48902954e-06  7.22084209e-07 
 1.80000000e+00  1.48902613e-06  7.23491581e-07 
 1.80000000e+00  1.48905831e-06  7.64692970e-07 
 0.00000000e+00  1.48905330e-06  7.29481144e-07 
 0.00000000e+00  1.48905032e-06  7.82909026e-07 
 1.80000000e+00  1.48902227e-06  7.70672671e-07 
 1.80000000e+00  1.48905067e-06  7.87117415e-07 
 0.00000000e+00  1.48902191e-06  7.39459267e-07 
 0.00000000e+00  1.48903165e-06  8.01051584e-07 
 1.80000000e+00  1.48901830e-06  7.96129626e-07 
 1.80000000e+00  1.48903205e-06  8.17180066e-07 
 0.00000000e+00  1.48906478e-06  7.86691331e-07 
 0.00000000e+00  1.48905061e-06  8.22111232e-07 
 1.80000000e+00  1.48902051e-06  8.06348538e-07 
 1.80000000e+00  1.48903839e-06  8.15975341e-07 
 0.00000000e+00  1.48906066e-06  7.61773734e-07 
 0.00000000e+00  1.48902521e-06  8.25014567e-07 
 1.80000000e+00  1.48905561e-06  8.24288975e-07 
 1.80000000e+00  1.48906248e-06  8.47046678e-07 
 0.00000000e+00  1.48903003e-06  8.23820358e-07 
 0.00000000e+00  1.48905490e-06  8.57087144e-07 
 1.80000000e+00  1.48906310e-06  8.48195469e-07 
 1.80000000e+00  1.48902678e-06  8.57760142e-07 
 0.00000000e+00  1.48907139e-06  8.23227282e-07 
 0.00000000e+00  1.48905548e-06  8.64210804e-07 
 1.80000000e+00  1.48904730e-06  8.61037321e-07 
 1.80000000e+00  1.48903675e-06  8.74712143e-07 
 0.00000000e+00  1.48904614e-06  8.50719388e-07 
 0.00000000e+00  1.48905622e-06  8.77052813e-07 
 1.80000000e+00  1.48903391e-06  8.63238270e-07 
 1.80000000e+00  1.48905570e-06  8.69558477e-07 
 0.00000000e+00  1.48903894e-06  8.19380176e-07 
 0.00000000e+00  1.48903598e-06  8.79891374e-07 
 1.80000000e+00  1.48905619e-06  8.84885921e-07 
 1.80000000e+00  1.48902569e-06  9.04540869e-07 
 0.00000000e+00  1.48905767e-06  8.93340157e-07 
 0.00000000e+00  1.48905926e-06  9.16975850e-07 
 1.80000000e+00  1.48902916e-06  9.14674388e-07 
 1.80000000e+00  1.48903710e-06  9.23448283e-07 
 0.00000000e+00  1.48904292e-06  9.12773331e-07 
 0.00000000e+00  1.48905980e-06  9.33978370e-07 
 1.80000000e+00  1.48905818e-06  9.36193814e-07 
 1.80000000e+00  1.48906576e-06  9.43977668e-07 
 0.00000000e+00  1.48903447e-06  9.38485869e-07 
 0.00000000e+00  1.48905112e-06  9.51147683e-07 
 1.80000000e+00  1.48903792e-06  9.50614023e-07 
 1.80000000e+00  1.48905860e-06  9.56317024e-07 
 0.00000000e+00  1.48903019e-06  9.50634004e-07 
 0.00000000e+00  1.48903259e-06  9.64872569e-07 
 1.80000000e+00  1.48903820e-06  9.67320531e-07 
 1.80000000e+00  1.48903059e-06  9.73204635e-07 
 0.00000000e+00  1.48903424e-06  9.74549380e-07 
 0.00000000e+00  1.48903844e-06  9.80399591e-07 
 1.80000000e+00  1.48906031e-06  9.83149633e-07 
 1.80000000e+00  1.48903078e-06  9.87804825e-07 
 0.00000000e+00  1.48903987e-06  9.92740723e-07 
 0.00000000e+00  1.48903086e-06  9.94567088e-07 
 1.80000000e+00  1.48904613e-06  9.99530371e-07 
 1.80000000e+00  1.48903592e-06  1.00192946e-06 
 0.00000000e+00  1.48904761e-06  1.00867086e-06 
 0.00000000e+00  1.48903097e-06  1.00937635e-06 
 1.80000000e+00  1.48903877e-06  1.01679694e-06 
 1.80000000e+00  1.48904581e-06  1.02172305e-06 
 0.00000000e+00  1.48903106e-06  1.04125432e-06 
 0.00000000e+00  1.48905552e-06  1.02941358e-06 
 1.80000000e+00  1.48903090e-06  1.03318138e-06 
 1.80000000e+00  1.48905653e-06  1.03158675e-06 
 0.00000000e+00  1.48903302e-06  1.04334067e-06 
 0.00000000e+00  1.48903471e-06  1.03570002e-06 
 1.80000000e+00  1.48906383e-06  1.04500464e-06 
 1.80000000e+00  1.48903842e-06  1.04412179e-06 
 0.00000000e+00  1.48905013e-06  1.06626345e-06 
 0.00000000e+00  1.48903061e-06  1.05066047e-06 
 1.80000000e+00  1.48903057e-06  1.05760463e-06 
 1.80000000e+00  1.48902331e-06  1.05392499e-06 
 0.00000000e+00  1.48903038e-06  1.07382279e-06 
 0.00000000e+00  1.48903149e-06  1.06297793e-06 
 1.80000000e+00  1.48903020e-06  1.07741847e-06 
 1.80000000e+00  1.48906143e-06  1.07941301e-06 
 0.00000000e+00  1.48903001e-06  1.12013520e-06 
 0.00000000e+00  1.48905771e-06  1.08817981e-06 
 1.80000000e+00  1.48902963e-06  1.09470690e-06 
 1.80000000e+00  1.48902244e-06  1.08585932e-06 
 0.00000000e+00  1.48906764e-06  1.11314738e-06 
 0.00000000e+00  1.48906339e-06  1.09339621e-06 
 1.80000000e+00  1.48903149e-06  1.10777724e-06 
 1.80000000e+00  1.48905470e-06  1.10673977e-06 
 0.00000000e+00  1.48904293e-06  1.15321848e-06 
 0.00000000e+00  1.48906408e-06  1.11781901e-06 
 1.80000000e+00  1.48904308e-06  1.13201537e-06 
 1.80000000e+00  1.48902907e-06  1.12282295e-06 
 0.00000000e+00  1.48903987e-06  1.16776845e-06 
 0.00000000e+00  1.48902715e-06  1.14021711e-06 
 1.80000000e+00  1.48902629e-06  1.17439930e-06 
 1.80000000e+00  1.48902594e-06  1.17784931e-06 
