 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.50235503e-06  1.29034561e-11 
 0.00000000e+00  1.50236899e-06  7.42971764e-08 
 1.80000000e+00  1.50237474e-06  7.98863766e-08 
 1.80000000e+00  1.50237747e-06  9.86383810e-08 
 0.00000000e+00  1.50238079e-06  9.26426651e-08 
 0.00000000e+00  1.50238813e-06  1.17233611e-07 
 1.80000000e+00  1.50238191e-06  1.19266303e-07 
 1.80000000e+00  1.50237642e-06  1.32336865e-07 
 0.00000000e+00  1.50236424e-06  1.24218104e-07 
 0.00000000e+00  1.50235850e-06  1.51494717e-07 
 1.80000000e+00  1.50237164e-06  1.57558645e-07 
 1.80000000e+00  1.50237647e-06  1.73479279e-07 
 0.00000000e+00  1.50236212e-06  1.71709573e-07 
 0.00000000e+00  1.50236548e-06  1.92286933e-07 
 1.80000000e+00  1.50239523e-06  1.95454774e-07 
 1.80000000e+00  1.50238084e-06  2.07504826e-07 
 0.00000000e+00  1.50239513e-06  2.02788684e-07 
 0.00000000e+00  1.50236060e-06  2.28839909e-07 
 1.80000000e+00  1.50236142e-06  2.38164205e-07 
 1.80000000e+00  1.50237904e-06  2.54780531e-07 
 0.00000000e+00  1.50236310e-06  2.57324572e-07 
 0.00000000e+00  1.50237810e-06  2.77552218e-07 
 1.80000000e+00  1.50238141e-06  2.83704509e-07 
 1.80000000e+00  1.50239835e-06  2.96844405e-07 
 0.00000000e+00  1.50236635e-06  2.96812161e-07 
 0.00000000e+00  1.50239648e-06  3.18275653e-07 
 1.80000000e+00  1.50241059e-06  3.26570827e-07 
 1.80000000e+00  1.50238071e-06  3.41397524e-07 
 0.00000000e+00  1.50239146e-06  3.43800451e-07 
 0.00000000e+00  1.50239747e-06  3.61543485e-07 
 1.80000000e+00  1.50241956e-06  3.67191689e-07 
 1.80000000e+00  1.50238140e-06  3.78938196e-07 
 0.00000000e+00  1.50241498e-06  3.78718113e-07 
 0.00000000e+00  1.50238490e-06  4.01173978e-07 
 1.80000000e+00  1.50239770e-06  4.11774849e-07 
 1.80000000e+00  1.50240654e-06  4.27940662e-07 
 0.00000000e+00  1.50240749e-06  4.33266152e-07 
 0.00000000e+00  1.50240804e-06  4.51964553e-07 
 1.80000000e+00  1.50240885e-06  4.59994595e-07 
 1.80000000e+00  1.50241313e-06  4.73261224e-07 
 0.00000000e+00  1.50241682e-06  4.76357130e-07 
 0.00000000e+00  1.50237825e-06  4.95965466e-07 
 1.80000000e+00  1.50237892e-06  5.05455461e-07 
 1.80000000e+00  1.50240813e-06  5.19778240e-07 
 0.00000000e+00  1.50238041e-06  5.24628533e-07 
 0.00000000e+00  1.50241079e-06  5.41291186e-07 
 1.80000000e+00  1.50240850e-06  5.48556500e-07 
 1.80000000e+00  1.50238349e-06  5.60469104e-07 
 0.00000000e+00  1.50242581e-06  5.63035726e-07 
 0.00000000e+00  1.50241694e-06  5.82336625e-07 
 1.80000000e+00  1.50241765e-06  5.92561520e-07 
 1.80000000e+00  1.50241403e-06  6.07132364e-07 
 0.00000000e+00  1.50241895e-06  6.13159827e-07 
 0.00000000e+00  1.50238682e-06  6.29790293e-07 
 1.80000000e+00  1.50242021e-06  6.37968967e-07 
 1.80000000e+00  1.50243715e-06  6.50331913e-07 
 0.00000000e+00  1.50242919e-06  6.54543612e-07 
 0.00000000e+00  1.50242221e-06  6.71942672e-07 
 1.80000000e+00  1.50242284e-06  6.81210295e-07 
 1.80000000e+00  1.50242931e-06  6.94433595e-07 
 0.00000000e+00  1.50242416e-06  7.00070018e-07 
 0.00000000e+00  1.50245479e-06  7.15217510e-07 
 1.80000000e+00  1.50242536e-06  7.22758173e-07 
 1.80000000e+00  1.50239428e-06  7.34040398e-07 
 0.00000000e+00  1.50238509e-06  7.38534823e-07 
 0.00000000e+00  1.50244692e-06  7.56890500e-07 
 1.80000000e+00  1.50241091e-06  7.67781714e-07 
