 v1              i(Viin)         i(viout)       
 0.00000000e+00  1.45883421e-06  7.10542736e-12 
 0.00000000e+00  1.45885761e-06  1.86746746e-07 
 1.80000000e+00  1.45884449e-06  1.89998929e-07 
 1.80000000e+00  1.45881998e-06  2.11243105e-07 
 0.00000000e+00  1.45885271e-06  1.95537652e-07 
 0.00000000e+00  1.45888583e-06  2.19053049e-07 
 1.80000000e+00  1.45886969e-06  2.16742464e-07 
 1.80000000e+00  1.45886156e-06  2.24959550e-07 
 0.00000000e+00  1.45885764e-06  2.08071711e-07 
 0.00000000e+00  1.45883082e-06  2.34451079e-07 
 1.80000000e+00  1.45884368e-06  2.34502309e-07 
 1.80000000e+00  1.45885053e-06  2.42556425e-07 
 0.00000000e+00  1.45886843e-06  2.34552630e-07 
 0.00000000e+00  1.45885940e-06  2.47515175e-07 
 1.80000000e+00  1.45886008e-06  2.45358422e-07 
 1.80000000e+00  1.45887137e-06  2.49197797e-07 
 0.00000000e+00  1.45885264e-06  2.39220896e-07 
 0.00000000e+00  1.45885369e-06  2.56753268e-07 
 1.80000000e+00  1.45888549e-06  2.57726313e-07 
 1.80000000e+00  1.45885033e-06  2.66163610e-07 
 0.00000000e+00  1.45884090e-06  2.65984625e-07 
 0.00000000e+00  1.45885413e-06  2.72635390e-07 
 1.80000000e+00  1.45884383e-06  2.75094990e-07 
 1.80000000e+00  1.45885360e-06  2.78001039e-07 
 0.00000000e+00  1.45883786e-06  2.80263180e-07 
 0.00000000e+00  1.45885366e-06  2.84564237e-07 
 1.80000000e+00  1.45886622e-06  2.87021578e-07 
 1.80000000e+00  1.45885548e-06  2.90558489e-07 
 0.00000000e+00  1.45883257e-06  2.96526508e-07 
 0.00000000e+00  1.45883851e-06  2.99170679e-07 
 1.80000000e+00  1.45885390e-06  3.03629179e-07 
 1.80000000e+00  1.45886510e-06  3.06530708e-07 
 0.00000000e+00  1.45885235e-06  3.23539837e-07 
 0.00000000e+00  1.45886646e-06  3.15092436e-07 
 1.80000000e+00  1.45886227e-06  3.19300383e-07 
 1.80000000e+00  1.45886456e-06  3.18398335e-07 
 0.00000000e+00  1.45883993e-06  3.30771641e-07 
