 v1              i(Viin)         i(viout)       
 0.00000000e+00  1.49531233e-06  1.62003744e-11 
 0.00000000e+00  1.49534473e-06  3.92618674e-07 
 1.80000000e+00  1.49533271e-06  4.00014216e-07 
 1.80000000e+00  1.49531161e-06  5.20529781e-07 
 0.00000000e+00  1.49537094e-06  4.14430204e-07 
 0.00000000e+00  1.49533186e-06  5.83098867e-07 
 1.80000000e+00  1.49534337e-06  5.41123399e-07 
 1.80000000e+00  1.49532958e-06  5.98342183e-07 
 0.00000000e+00  1.49533825e-06  4.45245206e-07 
 0.00000000e+00  1.49534365e-06  6.33535336e-07 
 1.80000000e+00  1.49529987e-06  6.19664192e-07 
 1.80000000e+00  1.49536407e-06  6.89668127e-07 
 0.00000000e+00  1.49534763e-06  5.85527928e-07 
 0.00000000e+00  1.49535832e-06  7.03761927e-07 
 1.80000000e+00  1.49534138e-06  6.46792728e-07 
 1.80000000e+00  1.49533318e-06  6.74931613e-07 
 0.00000000e+00  1.49533479e-06  5.06887247e-07 
 0.00000000e+00  1.49535462e-06  7.00243987e-07 
 1.80000000e+00  1.49532417e-06  6.96614492e-07 
 1.80000000e+00  1.49534380e-06  7.69461806e-07 
 0.00000000e+00  1.49536280e-06  6.89160913e-07 
 0.00000000e+00  1.49535234e-06  7.98677732e-07 
 1.80000000e+00  1.49534945e-06  7.61745497e-07 
 1.80000000e+00  1.49533992e-06  7.94571619e-07 
 0.00000000e+00  1.49534928e-06  6.71982647e-07 
 0.00000000e+00  1.49534780e-06  8.07716859e-07 
 1.80000000e+00  1.49534641e-06  7.87108604e-07 
 1.80000000e+00  1.49534989e-06  8.35285377e-07 
 0.00000000e+00  1.49532158e-06  7.44579552e-07 
 0.00000000e+00  1.49534985e-06  8.31746874e-07 
 1.80000000e+00  1.49533670e-06  7.77341981e-07 
 1.80000000e+00  1.49537199e-06  7.93021400e-07 
 0.00000000e+00  1.49536255e-06  6.32252537e-07 
 0.00000000e+00  1.49533099e-06  8.09883176e-07 
 1.80000000e+00  1.49533608e-06  8.13146897e-07 
 1.80000000e+00  1.49535043e-06  8.78578049e-07 
 0.00000000e+00  1.49536952e-06  8.17064702e-07 
 0.00000000e+00  1.49536872e-06  9.10050460e-07 
 1.80000000e+00  1.49533909e-06  8.84678585e-07 
 1.80000000e+00  1.49536477e-06  9.14280932e-07 
 0.00000000e+00  1.49537854e-06  8.24859271e-07 
 0.00000000e+00  1.49537084e-06  9.31394183e-07 
 1.80000000e+00  1.49535670e-06  9.20379719e-07 
 1.80000000e+00  1.49535147e-06  9.57269890e-07 
 0.00000000e+00  1.49533959e-06  8.98518294e-07 
 0.00000000e+00  1.49535781e-06  9.62786501e-07 
 1.80000000e+00  1.49536240e-06  9.31039182e-07 
 1.80000000e+00  1.49537325e-06  9.45075200e-07 
 0.00000000e+00  1.49535487e-06  8.43458025e-07 
 0.00000000e+00  1.49538067e-06  9.56664053e-07 
 1.80000000e+00  1.49535940e-06  9.53390071e-07 
 1.80000000e+00  1.49541101e-06  9.93488129e-07 
 0.00000000e+00  1.49536390e-06  9.45205301e-07 
 0.00000000e+00  1.49539227e-06  1.00668873e-06 
 1.80000000e+00  1.49538010e-06  9.85843911e-07 
 1.80000000e+00  1.49538528e-06  1.00295235e-06 
 0.00000000e+00  1.49535099e-06  9.29051495e-07 
 0.00000000e+00  1.49533392e-06  1.00708256e-06 
 1.80000000e+00  1.49535137e-06  9.95451515e-07 
 1.80000000e+00  1.49537748e-06  1.02171303e-06 
 0.00000000e+00  1.49536936e-06  9.67305908e-07 
 0.00000000e+00  1.49535875e-06  1.01760723e-06 
 1.80000000e+00  1.49537108e-06  9.84306624e-07 
 1.80000000e+00  1.49538143e-06  9.94288030e-07 
 0.00000000e+00  1.49536119e-06  8.82702523e-07 
 0.00000000e+00  1.49535676e-06  1.00568602e-06 
 1.80000000e+00  1.49536275e-06  1.01039164e-06 
 1.80000000e+00  1.49539865e-06  1.05103334e-06 
 0.00000000e+00  1.49537451e-06  1.01924545e-06 
 0.00000000e+00  1.49535582e-06  1.07019640e-06 
 1.80000000e+00  1.49538992e-06  1.06215334e-06 
 1.80000000e+00  1.49539471e-06  1.07889872e-06 
 0.00000000e+00  1.49536608e-06  1.03590042e-06 
 0.00000000e+00  1.49537587e-06  1.09001070e-06 
 1.80000000e+00  1.49537624e-06  1.08735452e-06 
 1.80000000e+00  1.49537583e-06  1.10624364e-06 
 0.00000000e+00  1.49537280e-06  1.08354143e-06 
 0.00000000e+00  1.49539538e-06  1.11295135e-06 
 1.80000000e+00  1.49539709e-06  1.10314133e-06 
 1.80000000e+00  1.49539976e-06  1.11126658e-06 
 0.00000000e+00  1.49539677e-06  1.07197070e-06 
 0.00000000e+00  1.49535938e-06  1.11778881e-06 
 1.80000000e+00  1.49536294e-06  1.11955259e-06 
 1.80000000e+00  1.49536623e-06  1.13471295e-06 
 0.00000000e+00  1.49538444e-06  1.12359557e-06 
