 v1              i(Viin)         i(Viout)       
 1.80000000e+00  1.49621890e-06  9.16689260e-07 
 0.00000000e+00  1.49621894e-06  9.24559316e-07 
 0.00000000e+00  1.49622322e-06  9.29595259e-07 
 1.80000000e+00  1.49626739e-06  9.37242532e-07 
 1.80000000e+00  1.49619301e-06  9.39545615e-07 
 0.00000000e+00  1.49622900e-06  9.50342027e-07 
 0.00000000e+00  1.49619299e-06  9.50732868e-07 
 1.80000000e+00  1.49620564e-06  9.60270839e-07 
 1.80000000e+00  1.49624512e-06  9.65609075e-07 
 0.00000000e+00  1.49623988e-06  9.81739532e-07 
 0.00000000e+00  1.49624128e-06  9.77368174e-07 
 1.80000000e+00  1.49621913e-06  9.85929617e-07 
 1.80000000e+00  1.49620718e-06  9.87222322e-07 
 0.00000000e+00  1.49619717e-06  1.00515383e-06 
 0.00000000e+00  1.49621840e-06  1.00178869e-06 
 1.80000000e+00  1.49621492e-06  1.01700525e-06 
 1.80000000e+00  1.49622878e-06  1.02230418e-06 
 0.00000000e+00  1.49620368e-06  1.05623303e-06 
 0.00000000e+00  1.49623590e-06  1.03555156e-06 
 1.80000000e+00  1.49618029e-06  1.04187315e-06 
 1.80000000e+00  1.49622481e-06  1.03821702e-06 
 0.00000000e+00  1.49623307e-06  1.05874280e-06 
 0.00000000e+00  1.49626662e-06  1.04700065e-06 
 1.80000000e+00  1.49620277e-06  1.05790502e-06 
 1.80000000e+00  1.49623162e-06  1.05961243e-06 
 0.00000000e+00  1.49620273e-06  1.09060322e-06 
 0.00000000e+00  1.49621310e-06  1.06905166e-06 
 1.80000000e+00  1.49624745e-06  1.08099309e-06 
 1.80000000e+00  1.49622899e-06  1.07691649e-06 
 0.00000000e+00  1.49621810e-06  1.10515275e-06 
 0.00000000e+00  1.49621829e-06  1.08932966e-06 
 1.80000000e+00  1.49621455e-06  1.10985857e-06 
 1.80000000e+00  1.49622116e-06  1.11304847e-06 
 0.00000000e+00  1.49620102e-06  1.16585930e-06 
 0.00000000e+00  1.49621243e-06  1.12484869e-06 
 1.80000000e+00  1.49621063e-06  1.13530066e-06 
 1.80000000e+00  1.49621501e-06  1.12450724e-06 
 0.00000000e+00  1.49625700e-06  1.15992096e-06 
 0.00000000e+00  1.49622517e-06  1.13394645e-06 
 1.80000000e+00  1.49623713e-06  1.15579546e-06 
 1.80000000e+00  1.49622211e-06  1.15451796e-06 
 0.00000000e+00  1.49621292e-06  1.21001979e-06 
 0.00000000e+00  1.49623425e-06  1.16942148e-06 
 1.80000000e+00  1.49621030e-06  1.18637222e-06 
 1.80000000e+00  1.49622815e-06  1.17753780e-06 
 0.00000000e+00  1.49622338e-06  1.22977551e-06 
 0.00000000e+00  1.49622464e-06  1.20030548e-06 
 1.80000000e+00  1.49622829e-06  1.23890862e-06 
 1.80000000e+00  1.49620597e-06  1.24233833e-06 
