 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.48828114e-06  4.75141547e-07 
 0.00000000e+00  1.48827920e-06  4.01313841e-07 
 1.80000000e+00  1.48828038e-06  4.21212917e-07 
 1.80000000e+00  1.48825607e-06  4.03445881e-07 
 0.00000000e+00  1.48827789e-06  4.73665168e-07 
 0.00000000e+00  1.48827688e-06  4.22140062e-07 
 1.80000000e+00  1.48827637e-06  4.73534911e-07 
 1.80000000e+00  1.48828050e-06  4.74060698e-07 
 0.00000000e+00  1.48827410e-06  6.70753153e-07 
 0.00000000e+00  1.48826955e-06  4.85258298e-07 
 1.80000000e+00  1.48826827e-06  4.97998300e-07 
 1.80000000e+00  1.48827309e-06  4.49887239e-07 
 0.00000000e+00  1.48825366e-06  5.26483518e-07 
 0.00000000e+00  1.48826658e-06  4.45309752e-07 
 1.80000000e+00  1.48827361e-06  4.81925653e-07 
 1.80000000e+00  1.48830581e-06  4.63166657e-07 
 0.00000000e+00  1.48826049e-06  5.90940928e-07 
 0.00000000e+00  1.48826696e-06  4.70811187e-07 
 1.80000000e+00  1.48825670e-06  4.97827813e-07 
 1.80000000e+00  1.48828067e-06  4.64062595e-07 
 0.00000000e+00  1.48826009e-06  5.61627303e-07 
 0.00000000e+00  1.48828148e-06  4.85193056e-07 
 1.80000000e+00  1.48826202e-06  5.50492089e-07 
 1.80000000e+00  1.48824357e-06  5.44921889e-07 
 0.00000000e+00  1.48824945e-06  7.70531940e-07 
 0.00000000e+00  1.48826518e-06  5.64563777e-07 
 1.80000000e+00  1.48826279e-06  5.91067717e-07 
 1.80000000e+00  1.48828777e-06  5.32282527e-07 
 0.00000000e+00  1.48823921e-06  6.55787602e-07 
 0.00000000e+00  1.48825734e-06  5.41593351e-07 
 1.80000000e+00  1.48825898e-06  6.11168417e-07 
 1.80000000e+00  1.48823541e-06  5.93570732e-07 
 0.00000000e+00  1.48824207e-06  8.22699718e-07 
 0.00000000e+00  1.48825265e-06  6.26971016e-07 
 1.80000000e+00  1.48824683e-06  6.88351179e-07 
 1.80000000e+00  1.48823077e-06  6.38292050e-07 
 0.00000000e+00  1.48822076e-06  8.49765442e-07 
 0.00000000e+00  1.48824238e-06  7.05948494e-07 
 1.80000000e+00  1.48823512e-06  8.63225850e-07 
 1.80000000e+00  1.48823607e-06  8.69396160e-07 
