 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.53156666e-06  1.36424205e-11 
 0.00000000e+00  1.53155192e-06  6.79450949e-08 
 1.80000000e+00  1.53156344e-06  7.35809493e-08 
 1.80000000e+00  1.53156691e-06  9.07061519e-08 
 0.00000000e+00  1.53157517e-06  8.64681056e-08 
 0.00000000e+00  1.53158059e-06  1.08738277e-07 
 1.80000000e+00  1.53158245e-06  1.11739737e-07 
 1.80000000e+00  1.53156723e-06  1.24274308e-07 
 0.00000000e+00  1.53154826e-06  1.19157377e-07 
 0.00000000e+00  1.53155317e-06  1.43400840e-07 
 1.80000000e+00  1.53162102e-06  1.49940377e-07 
 1.80000000e+00  1.53153385e-06  1.65531816e-07 
 0.00000000e+00  1.53157323e-06  1.65842451e-07 
 0.00000000e+00  1.53156069e-06  1.84552917e-07 
 1.80000000e+00  1.53157258e-06  1.89427197e-07 
 1.80000000e+00  1.53159095e-06  2.01215570e-07 
 0.00000000e+00  1.53155789e-06  2.00509973e-07 
 0.00000000e+00  1.53159932e-06  2.22769685e-07 
 1.80000000e+00  1.53160124e-06  2.32748704e-07 
 1.80000000e+00  1.53158671e-06  2.48254054e-07 
 0.00000000e+00  1.53160256e-06  2.52899923e-07 
 0.00000000e+00  1.53160340e-06  2.70901083e-07 
 1.80000000e+00  1.53159643e-06  2.78624142e-07 
 1.80000000e+00  1.53153283e-06  2.91475260e-07 
 0.00000000e+00  1.53160341e-06  2.94187828e-07 
 0.00000000e+00  1.53159089e-06  3.12993535e-07 
 1.80000000e+00  1.53159029e-06  3.22337343e-07 
 1.80000000e+00  1.53154051e-06  3.36194304e-07 
 0.00000000e+00  1.53160295e-06  3.41130871e-07 
 0.00000000e+00  1.53156305e-06  3.57146149e-07 
 1.80000000e+00  1.53156367e-06  3.64573751e-07 
 1.80000000e+00  1.53157886e-06  3.76201868e-07 
 0.00000000e+00  1.53156596e-06  3.78642326e-07 
 0.00000000e+00  1.53161218e-06  3.97705307e-07 
 1.80000000e+00  1.53160866e-06  4.08742920e-07 
 1.80000000e+00  1.53158611e-06  4.23485460e-07 
 0.00000000e+00  1.53159744e-06  4.30790763e-07 
 0.00000000e+00  1.53157297e-06  4.47255871e-07 
