 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.51903666e-06  7.40994125e-07 
 1.80000000e+00  1.51901865e-06  7.51216717e-07 
 1.80000000e+00  1.51904285e-06  7.53888401e-07 
 0.00000000e+00  1.51901517e-06  7.75880039e-07 
 0.00000000e+00  1.51906477e-06  7.66887879e-07 
 1.80000000e+00  1.51902162e-06  7.75611255e-07 
 1.80000000e+00  1.51902205e-06  7.76295067e-07 
 0.00000000e+00  1.51902964e-06  7.96629820e-07 
 0.00000000e+00  1.51901560e-06  7.89918630e-07 
 1.80000000e+00  1.51906423e-06  8.05793874e-07 
 1.80000000e+00  1.51904239e-06  8.09803240e-07 
 0.00000000e+00  1.51902111e-06  8.43872471e-07 
 0.00000000e+00  1.51901141e-06  8.22920015e-07 
 1.80000000e+00  1.51904791e-06  8.31914022e-07 
 1.80000000e+00  1.51901718e-06  8.26734805e-07 
 0.00000000e+00  1.51901958e-06  8.51593313e-07 
 0.00000000e+00  1.51901939e-06  8.37561345e-07 
 1.80000000e+00  1.51900308e-06  8.53370693e-07 
 1.80000000e+00  1.51907217e-06  8.56472369e-07 
 0.00000000e+00  1.51904919e-06  8.93147956e-07 
 0.00000000e+00  1.51902627e-06  8.69767916e-07 
 1.80000000e+00  1.51900936e-06  8.83634357e-07 
 1.80000000e+00  1.51901870e-06  8.80512118e-07 
 0.00000000e+00  1.51903426e-06  9.15035557e-07 
 0.00000000e+00  1.51901861e-06  8.99115179e-07 
 1.80000000e+00  1.51904156e-06  9.26412469e-07 
 1.80000000e+00  1.51900321e-06  9.30593686e-07 
 0.00000000e+00  1.51901391e-06  9.96217423e-07 
 0.00000000e+00  1.51900457e-06  9.45666955e-07 
 1.80000000e+00  1.51901648e-06  9.55883948e-07 
 1.80000000e+00  1.51900771e-06  9.39326526e-07 
 0.00000000e+00  1.51902626e-06  9.75188314e-07 
 0.00000000e+00  1.51901357e-06  9.46108372e-07 
 1.80000000e+00  1.51903120e-06  9.67753266e-07 
 1.80000000e+00  1.51903104e-06  9.64678676e-07 
 0.00000000e+00  1.51901271e-06  1.01756724e-06 
 0.00000000e+00  1.51902243e-06  9.75778619e-07 
 1.80000000e+00  1.51902123e-06  9.91606811e-07 
 1.80000000e+00  1.51900440e-06  9.79941220e-07 
 0.00000000e+00  1.51901494e-06  1.02602570e-06 
 0.00000000e+00  1.51898244e-06  9.98335054e-07 
 1.80000000e+00  1.51902523e-06  1.03050967e-06 
 1.80000000e+00  1.51900957e-06  1.03192521e-06 
 0.00000000e+00  1.51900838e-06  1.11162558e-06 
 0.00000000e+00  1.51903613e-06  1.04868742e-06 
 1.80000000e+00  1.51901499e-06  1.06196035e-06 
 1.80000000e+00  1.51901300e-06  1.04268041e-06 
 0.00000000e+00  1.51900799e-06  1.09237456e-06 
 0.00000000e+00  1.51902596e-06  1.05405516e-06 
 1.80000000e+00  1.51900798e-06  1.08443278e-06 
 1.80000000e+00  1.51899766e-06  1.08045707e-06 
 0.00000000e+00  1.51901193e-06  1.16160471e-06 
 0.00000000e+00  1.51901905e-06  1.10122515e-06 
 1.80000000e+00  1.51902894e-06  1.12620202e-06 
 1.80000000e+00  1.51899559e-06  1.11051034e-06 
 0.00000000e+00  1.51899600e-06  1.18360785e-06 
 0.00000000e+00  1.51902171e-06  1.14225023e-06 
 1.80000000e+00  1.51904182e-06  1.19596059e-06 
 1.80000000e+00  1.51901831e-06  1.20002039e-06 
