 v1              i(Viin)         i(viout)       
 0.00000000e+00  1.50399622e-06  1.64988023e-11 
 0.00000000e+00  1.50400487e-06  2.12515886e-07 
 1.80000000e+00  1.50399894e-06  2.16681627e-07 
 1.80000000e+00  1.50400712e-06  2.49140186e-07 
 0.00000000e+00  1.50401853e-06  2.24142028e-07 
 0.00000000e+00  1.50402074e-06  2.67145978e-07 
 1.80000000e+00  1.50401394e-06  2.60302201e-07 
 1.80000000e+00  1.50399066e-06  2.76175044e-07 
 0.00000000e+00  1.50400811e-06  2.42876183e-07 
 0.00000000e+00  1.50400183e-06  2.88785870e-07 
 1.80000000e+00  1.50402437e-06  2.87349522e-07 
 1.80000000e+00  1.50400228e-06  3.05215991e-07 
 0.00000000e+00  1.50400251e-06  2.87579084e-07 
 0.00000000e+00  1.50400527e-06  3.13001593e-07 
 1.80000000e+00  1.50399221e-06  3.06629730e-07 
 1.80000000e+00  1.50400315e-06  3.14631237e-07 
 0.00000000e+00  1.50400132e-06  2.85230925e-07 
 0.00000000e+00  1.50402292e-06  3.25163313e-07 
 1.80000000e+00  1.50402651e-06  3.28176711e-07 
 1.80000000e+00  1.50403432e-06  3.43156486e-07 
 0.00000000e+00  1.50401860e-06  3.35011393e-07 
 0.00000000e+00  1.50403913e-06  3.54574325e-07 
 1.80000000e+00  1.50402813e-06  3.53425435e-07 
 1.80000000e+00  1.50399748e-06  3.63288464e-07 
 0.00000000e+00  1.50401897e-06  3.50292311e-07 
 0.00000000e+00  1.50402501e-06  3.72157132e-07 
 1.80000000e+00  1.50402516e-06  3.73884504e-07 
 1.80000000e+00  1.50400314e-06  3.83988237e-07 
 0.00000000e+00  1.50400855e-06  3.79225611e-07 
 0.00000000e+00  1.50403719e-06  3.92064166e-07 
 1.80000000e+00  1.50401610e-06  3.92510415e-07 
 1.80000000e+00  1.50402772e-06  3.98330926e-07 
 0.00000000e+00  1.50402573e-06  3.92134481e-07 
 0.00000000e+00  1.50402043e-06  4.10994801e-07 
 1.80000000e+00  1.50401895e-06  4.16647524e-07 
 1.80000000e+00  1.50402329e-06  4.24899994e-07 
 0.00000000e+00  1.50403895e-06  4.27878703e-07 
 0.00000000e+00  1.50402015e-06  4.36657899e-07 
 1.80000000e+00  1.50401868e-06  4.41694581e-07 
 1.80000000e+00  1.50400071e-06  4.47837522e-07 
 0.00000000e+00  1.50399596e-06  4.55149177e-07 
 0.00000000e+00  1.50403858e-06  4.58157174e-07 
 1.80000000e+00  1.50401483e-06  4.65004192e-07 
 1.80000000e+00  1.50399815e-06  4.70315342e-07 
 0.00000000e+00  1.50398832e-06  4.79494091e-07 
 0.00000000e+00  1.50400791e-06  4.81019867e-07 
 1.80000000e+00  1.50401101e-06  4.90686745e-07 
 1.80000000e+00  1.50402128e-06  4.95299176e-07 
 0.00000000e+00  1.50400582e-06  5.14936843e-07 
 0.00000000e+00  1.50403767e-06  5.07284639e-07 
 1.80000000e+00  1.50399559e-06  5.15906677e-07 
 1.80000000e+00  1.50403312e-06  5.15024155e-07 
 0.00000000e+00  1.50400300e-06  5.32116459e-07 
 0.00000000e+00  1.50401854e-06  5.26882445e-07 
 1.80000000e+00  1.50401689e-06  5.39462476e-07 
 1.80000000e+00  1.50401159e-06  5.42953089e-07 
 0.00000000e+00  1.50401897e-06  5.71006709e-07 
 0.00000000e+00  1.50401442e-06  5.57459174e-07 
 1.80000000e+00  1.50402174e-06  5.68488588e-07 
 1.80000000e+00  1.50401524e-06  5.69268792e-07 
 0.00000000e+00  1.50399651e-06  5.97507182e-07 
 0.00000000e+00  1.50401476e-06  5.88168021e-07 
 1.80000000e+00  1.50399143e-06  6.10989545e-07 
 1.80000000e+00  1.50398820e-06  6.17696458e-07 
 0.00000000e+00  1.50399728e-06  6.75112616e-07 
 0.00000000e+00  1.50400774e-06  6.32491719e-07 
 1.80000000e+00  1.50401804e-06  6.40568771e-07 
 1.80000000e+00  1.50401800e-06  6.27869312e-07 
 0.00000000e+00  1.50401753e-06  6.57484378e-07 
 0.00000000e+00  1.50400739e-06  6.33513267e-07 
 1.80000000e+00  1.50401723e-06  6.51303594e-07 
 1.80000000e+00  1.50399821e-06  6.48356760e-07 
 0.00000000e+00  1.50401642e-06  6.93866852e-07 
 0.00000000e+00  1.50400018e-06  6.58620209e-07 
 1.80000000e+00  1.50398861e-06  6.71846180e-07 
 1.80000000e+00  1.50401124e-06  6.63754733e-07 
 0.00000000e+00  1.50401334e-06  7.00677930e-07 
 0.00000000e+00  1.50399276e-06  6.77774565e-07 
 1.80000000e+00  1.50401505e-06  7.04353226e-07 
 1.80000000e+00  1.50400679e-06  7.06252038e-07 
 0.00000000e+00  1.50399703e-06  7.70588883e-07 
 0.00000000e+00  1.50400096e-06  7.19262246e-07 
 1.80000000e+00  1.50400467e-06  7.31672955e-07 
 1.80000000e+00  1.50399946e-06  7.14208028e-07 
 0.00000000e+00  1.50400211e-06  7.56333634e-07 
 0.00000000e+00  1.50401326e-06  7.23938044e-07 
 1.80000000e+00  1.50400338e-06  7.50338529e-07 
 1.80000000e+00  1.50400354e-06  7.46848045e-07 
 0.00000000e+00  1.50400510e-06  8.10291439e-07 
 0.00000000e+00  1.50400896e-06  7.62685872e-07 
 1.80000000e+00  1.50399711e-06  7.83777523e-07 
 1.80000000e+00  1.50400068e-06  7.72170651e-07 
 0.00000000e+00  1.50400803e-06  8.28716551e-07 
 0.00000000e+00  1.50401014e-06  7.96161586e-07 
 1.80000000e+00  1.50401712e-06  8.37917725e-07 
 1.80000000e+00  1.50399852e-06  8.41743201e-07 
 0.00000000e+00  1.50399497e-06  9.44222052e-07 
 0.00000000e+00  1.50399138e-06  8.57804480e-07 
 1.80000000e+00  1.50399083e-06  8.69567018e-07 
 1.80000000e+00  1.50400322e-06  8.41953280e-07 
 0.00000000e+00  1.50398564e-06  8.95898296e-07 
 0.00000000e+00  1.50400709e-06  8.45073146e-07 
 1.80000000e+00  1.50399538e-06  8.75776536e-07 
 1.80000000e+00  1.50400611e-06  8.66971988e-07 
 0.00000000e+00  1.50401239e-06  9.47822912e-07 
 0.00000000e+00  1.50402127e-06  8.79707471e-07 
 1.80000000e+00  1.50399754e-06  9.01653522e-07 
 1.80000000e+00  1.50400446e-06  8.82298167e-07 
 0.00000000e+00  1.50401375e-06  9.49794483e-07 
 0.00000000e+00  1.50400120e-06  9.03946429e-07 
 1.80000000e+00  1.50399526e-06  9.50233755e-07 
 1.80000000e+00  1.50400179e-06  9.51034494e-07 
 0.00000000e+00  1.50400170e-06  1.06605025e-06 
 0.00000000e+00  1.50397990e-06  9.69318421e-07 
 1.80000000e+00  1.50400776e-06  9.89351065e-07 
 1.80000000e+00  1.50399315e-06  9.58359720e-07 
 0.00000000e+00  1.50400624e-06  1.02973041e-06 
 0.00000000e+00  1.50397622e-06  9.70363502e-07 
 1.80000000e+00  1.50399379e-06  1.01396411e-06 
 1.80000000e+00  1.50398955e-06  1.00776641e-06 
 0.00000000e+00  1.50399683e-06  1.12068804e-06 
 0.00000000e+00  1.50400278e-06  1.03314403e-06 
 1.80000000e+00  1.50398782e-06  1.06738045e-06 
 1.80000000e+00  1.50398684e-06  1.04480603e-06 
 0.00000000e+00  1.50397585e-06  1.14511228e-06 
 0.00000000e+00  1.50398587e-06  1.08554526e-06 
 1.80000000e+00  1.50398795e-06  1.15739179e-06 
 1.80000000e+00  1.50398277e-06  1.16297350e-06 
