 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.49365100e-06  6.40909548e-12 
 0.00000000e+00  1.49366355e-06  6.25340277e-08 
 1.80000000e+00  1.49366361e-06  6.81068144e-08 
 1.80000000e+00  1.49365965e-06  8.48738893e-08 
 0.00000000e+00  1.49368908e-06  8.08471299e-08 
 0.00000000e+00  1.49367081e-06  1.02981716e-07 
 1.80000000e+00  1.49366713e-06  1.06106611e-07 
 1.80000000e+00  1.49367324e-06  1.18423372e-07 
 0.00000000e+00  1.49367803e-06  1.13424178e-07 
 0.00000000e+00  1.49367227e-06  1.37433531e-07 
 1.80000000e+00  1.49369503e-06  1.44395017e-07 
 1.80000000e+00  1.49367794e-06  1.59369549e-07 
 0.00000000e+00  1.49369063e-06  1.59674073e-07 
 0.00000000e+00  1.49368106e-06  1.78383161e-07 
 1.80000000e+00  1.49369372e-06  1.83004175e-07 
 1.80000000e+00  1.49368851e-06  1.94746093e-07 
 0.00000000e+00  1.49368879e-06  1.93178309e-07 
 0.00000000e+00  1.49368598e-06  2.15683599e-07 
 1.80000000e+00  1.49368678e-06  2.25241024e-07 
 1.80000000e+00  1.49369168e-06  2.40701539e-07 
 0.00000000e+00  1.49369101e-06  2.44578743e-07 
 0.00000000e+00  1.49370981e-06  2.62558387e-07 
 1.80000000e+00  1.49368509e-06  2.69778454e-07 
 1.80000000e+00  1.49370281e-06  2.82208788e-07 
 0.00000000e+00  1.49369370e-06  2.84080897e-07 
 0.00000000e+00  1.49371255e-06  3.03049362e-07 
 1.80000000e+00  1.49372054e-06  3.11796441e-07 
 1.80000000e+00  1.49369655e-06  3.25464327e-07 
 0.00000000e+00  1.49368614e-06  3.29491385e-07 
 0.00000000e+00  1.49372023e-06  3.45432980e-07 
 1.80000000e+00  1.49369217e-06  3.52060326e-07 
 1.80000000e+00  1.49372795e-06  3.63281885e-07 
 0.00000000e+00  1.49368676e-06  3.65515575e-07 
 0.00000000e+00  1.49372576e-06  3.84887059e-07 
 1.80000000e+00  1.49372624e-06  3.95325145e-07 
 1.80000000e+00  1.49372731e-06  4.09936973e-07 
 0.00000000e+00  1.49369947e-06  4.16239970e-07 
 0.00000000e+00  1.49368920e-06  4.32818467e-07 
 1.80000000e+00  1.49371749e-06  4.41195553e-07 
 1.80000000e+00  1.49372570e-06  4.53536202e-07 
 0.00000000e+00  1.49370158e-06  4.58031906e-07 
 0.00000000e+00  1.49370224e-06  4.75020940e-07 
 1.80000000e+00  1.49370280e-06  4.84518253e-07 
 1.80000000e+00  1.49370235e-06  4.97715860e-07 
 0.00000000e+00  1.49370366e-06  5.03638958e-07 
 0.00000000e+00  1.49368379e-06  5.18469719e-07 
 1.80000000e+00  1.49372200e-06  5.26300397e-07 
 1.80000000e+00  1.49370863e-06  5.37564006e-07 
 0.00000000e+00  1.49369944e-06  5.42090376e-07 
 0.00000000e+00  1.49369505e-06  5.58856087e-07 
 1.80000000e+00  1.49369595e-06  5.68850524e-07 
 1.80000000e+00  1.49370668e-06  5.81845583e-07 
 0.00000000e+00  1.49369677e-06  5.88892348e-07 
 0.00000000e+00  1.49370775e-06  6.03408452e-07 
 1.80000000e+00  1.49370831e-06  6.11958129e-07 
 1.80000000e+00  1.49369950e-06  6.23507916e-07 
 0.00000000e+00  1.49370317e-06  6.29058448e-07 
 0.00000000e+00  1.49370969e-06  6.43975682e-07 
 1.80000000e+00  1.49371040e-06  6.53242083e-07 
 1.80000000e+00  1.49370762e-06  6.65443409e-07 
 0.00000000e+00  1.49371106e-06  6.72155281e-07 
 0.00000000e+00  1.49371381e-06  6.85437442e-07 
 1.80000000e+00  1.49370893e-06  6.93574762e-07 
 1.80000000e+00  1.49370826e-06  7.04276005e-07 
 0.00000000e+00  1.49371293e-06  7.09082073e-07 
 0.00000000e+00  1.49370648e-06  7.24467441e-07 
 1.80000000e+00  1.49370791e-06  7.34855121e-07 
 1.80000000e+00  1.49372956e-06  7.47574774e-07 
 0.00000000e+00  1.49371465e-06  7.55669916e-07 
 0.00000000e+00  1.49372958e-06  7.69406540e-07 
 1.80000000e+00  1.49371547e-06  7.78520388e-07 
 1.80000000e+00  1.49370175e-06  7.89787094e-07 
 0.00000000e+00  1.49370468e-06  7.96967797e-07 
 0.00000000e+00  1.49373119e-06  8.10796109e-07 
 1.80000000e+00  1.49370913e-06  8.20449515e-07 
 1.80000000e+00  1.49369418e-06  8.32095807e-07 
 0.00000000e+00  1.49372513e-06  8.40106935e-07 
 0.00000000e+00  1.49374349e-06  8.52516933e-07 
 1.80000000e+00  1.49373382e-06  8.61365180e-07 
 1.80000000e+00  1.49373313e-06  8.71789851e-07 
 0.00000000e+00  1.49373454e-06  8.79151017e-07 
 0.00000000e+00  1.49375013e-06  8.92204653e-07 
 1.80000000e+00  1.49371648e-06  9.02001659e-07 
 1.80000000e+00  1.49373498e-06  9.13417352e-07 
 0.00000000e+00  1.49370554e-06  9.21819961e-07 
 0.00000000e+00  1.49372744e-06  9.33721324e-07 
 1.80000000e+00  1.49370722e-06  9.42811894e-07 
 1.80000000e+00  1.49370774e-06  9.53186671e-07 
 0.00000000e+00  1.49371550e-06  9.61287512e-07 
 0.00000000e+00  1.49371857e-06  9.72843992e-07 
 1.80000000e+00  1.49371618e-06  9.82453443e-07 
 1.80000000e+00  1.49370860e-06  9.92744290e-07 
 0.00000000e+00  1.49371651e-06  1.00156916e-06 
 0.00000000e+00  1.49370936e-06  1.01216601e-06 
 1.80000000e+00  1.49370950e-06  1.02136060e-06 
 1.80000000e+00  1.49370969e-06  1.03117728e-06 
 0.00000000e+00  1.49371787e-06  1.03997255e-06 
 0.00000000e+00  1.49372877e-06  1.05051440e-06 
 1.80000000e+00  1.49371753e-06  1.06016030e-06 
 1.80000000e+00  1.49374026e-06  1.07006232e-06 
 0.00000000e+00  1.49375235e-06  1.07955860e-06 
 0.00000000e+00  1.49371962e-06  1.08898021e-06 
 1.80000000e+00  1.49375301e-06  1.09869089e-06 
 1.80000000e+00  1.49375713e-06  1.10797284e-06 
 0.00000000e+00  1.49375768e-06  1.11772663e-06 
 0.00000000e+00  1.49375356e-06  1.12638688e-06 
 1.80000000e+00  1.49375572e-06  1.13583287e-06 
 1.80000000e+00  1.49370926e-06  1.14421034e-06 
 0.00000000e+00  1.49376025e-06  1.15475373e-06 
 0.00000000e+00  1.49375834e-06  1.16260870e-06 
 1.80000000e+00  1.49372808e-06  1.17224003e-06 
 1.80000000e+00  1.49374271e-06  1.18101661e-06 
 0.00000000e+00  1.49374953e-06  1.19302696e-06 
 0.00000000e+00  1.49372549e-06  1.19836577e-06 
 1.80000000e+00  1.49372934e-06  1.20739809e-06 
 1.80000000e+00  1.49371899e-06  1.21373185e-06 
 0.00000000e+00  1.49375239e-06  1.22543310e-06 
 0.00000000e+00  1.49375231e-06  1.22980494e-06 
 1.80000000e+00  1.49375555e-06  1.23954861e-06 
 1.80000000e+00  1.49371601e-06  1.24529018e-06 
 0.00000000e+00  1.49373955e-06  1.25994090e-06 
 0.00000000e+00  1.49374826e-06  1.26011892e-06 
 1.80000000e+00  1.49373137e-06  1.26819971e-06 
 1.80000000e+00  1.49374895e-06  1.27185768e-06 
 0.00000000e+00  1.49375079e-06  1.28595657e-06 
 0.00000000e+00  1.49375593e-06  1.28464222e-06 
 1.80000000e+00  1.49372387e-06  1.29536633e-06 
 1.80000000e+00  1.49374840e-06  1.29996006e-06 
