 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.47932511e-06  1.25908173e-11 
 0.00000000e+00  1.47929772e-06  2.75130120e-07 
 1.80000000e+00  1.47928559e-06  2.79561519e-07 
 1.80000000e+00  1.47929129e-06  3.18971942e-07 
 0.00000000e+00  1.47930199e-06  2.86401402e-07 
 0.00000000e+00  1.47923311e-06  3.42055330e-07 
 1.80000000e+00  1.47928960e-06  3.29064193e-07 
 1.80000000e+00  1.47926593e-06  3.47229388e-07 
 0.00000000e+00  1.47930088e-06  3.02885439e-07 
 0.00000000e+00  1.47926671e-06  3.59515568e-07 
 1.80000000e+00  1.47928815e-06  3.56615132e-07 
 1.80000000e+00  1.47928430e-06  3.75221035e-07 
 0.00000000e+00  1.47928988e-06  3.51648978e-07 
 0.00000000e+00  1.47928382e-06  3.81710819e-07 
 1.80000000e+00  1.47929142e-06  3.70632208e-07 
 1.80000000e+00  1.47928993e-06  3.79995925e-07 
 0.00000000e+00  1.47927414e-06  3.39636841e-07 
 0.00000000e+00  1.47931365e-06  3.88292477e-07 
 1.80000000e+00  1.47928035e-06  3.90602466e-07 
 1.80000000e+00  1.47929455e-06  4.07168571e-07 
 0.00000000e+00  1.47929789e-06  3.93264386e-07 
 0.00000000e+00  1.47930459e-06  4.16490280e-07 
 1.80000000e+00  1.47929573e-06  4.12298704e-07 
 1.80000000e+00  1.47927527e-06  4.22073612e-07 
 0.00000000e+00  1.47925379e-06  4.02776152e-07 
 0.00000000e+00  1.47931143e-06  4.27619383e-07 
 1.80000000e+00  1.47926391e-06  4.28720625e-07 
 1.80000000e+00  1.47929459e-06  4.38510483e-07 
 0.00000000e+00  1.47927554e-06  4.27271928e-07 
 0.00000000e+00  1.47933167e-06  4.40872540e-07 
 1.80000000e+00  1.47929656e-06  4.38028806e-07 
 1.80000000e+00  1.47930081e-06  4.43988554e-07 
 0.00000000e+00  1.47927709e-06  4.23719939e-07 
 0.00000000e+00  1.47928845e-06  4.52877970e-07 
 1.80000000e+00  1.47928682e-06  4.56520439e-07 
 1.80000000e+00  1.47932236e-06  4.65882323e-07 
 0.00000000e+00  1.47933726e-06  4.63398848e-07 
 0.00000000e+00  1.47927878e-06  4.77493955e-07 
 1.80000000e+00  1.47930655e-06  4.77770442e-07 
 1.80000000e+00  1.47930288e-06  4.82879145e-07 
 0.00000000e+00  1.47928823e-06  4.81290314e-07 
 0.00000000e+00  1.47930568e-06  4.91235170e-07 
 1.80000000e+00  1.47930093e-06  4.93864562e-07 
 1.80000000e+00  1.47930694e-06  4.99240244e-07 
 0.00000000e+00  1.47931053e-06  5.01482305e-07 
 0.00000000e+00  1.47928219e-06  5.06764664e-07 
 1.80000000e+00  1.47928314e-06  5.10963986e-07 
 1.80000000e+00  1.47930017e-06  5.15413092e-07 
 0.00000000e+00  1.47927157e-06  5.22738915e-07 
 0.00000000e+00  1.47929130e-06  5.24122498e-07 
 1.80000000e+00  1.47928034e-06  5.28898880e-07 
 1.80000000e+00  1.47926178e-06  5.30847203e-07 
 0.00000000e+00  1.47930304e-06  5.38660316e-07 
 0.00000000e+00  1.47929372e-06  5.37848109e-07 
 1.80000000e+00  1.47926161e-06  5.45801200e-07 
 1.80000000e+00  1.47929970e-06  5.48544534e-07 
 0.00000000e+00  1.47930548e-06  5.64602644e-07 
 0.00000000e+00  1.47926131e-06  5.58568189e-07 
 1.80000000e+00  1.47926119e-06  5.66135398e-07 
 1.80000000e+00  1.47929931e-06  5.65133178e-07 
 0.00000000e+00  1.47929718e-06  5.84360478e-07 
 0.00000000e+00  1.47928805e-06  5.78502110e-07 
 1.80000000e+00  1.47929450e-06  5.93817433e-07 
 1.80000000e+00  1.47926949e-06  5.98865157e-07 
 0.00000000e+00  1.47926458e-06  6.46709651e-07 
 0.00000000e+00  1.47926808e-06  6.09732083e-07 
 1.80000000e+00  1.47928481e-06  6.15542561e-07 
 1.80000000e+00  1.47929634e-06  6.06262361e-07 
 0.00000000e+00  1.47928072e-06  6.28376370e-07 
 0.00000000e+00  1.47929162e-06  6.10425829e-07 
 1.80000000e+00  1.47929834e-06  6.22474914e-07 
 1.80000000e+00  1.47927972e-06  6.20263705e-07 
 0.00000000e+00  1.47928498e-06  6.54479720e-07 
 0.00000000e+00  1.47928905e-06  6.26446663e-07 
 1.80000000e+00  1.47930052e-06  6.35816662e-07 
 1.80000000e+00  1.47929200e-06  6.29231707e-07 
 0.00000000e+00  1.47927987e-06  6.57989801e-07 
 0.00000000e+00  1.47930290e-06  6.38824019e-07 
 1.80000000e+00  1.47928368e-06  6.59659307e-07 
 1.80000000e+00  1.47927186e-06  6.59001500e-07 
 0.00000000e+00  1.47928176e-06  7.14091456e-07 
 0.00000000e+00  1.47929841e-06  6.68399736e-07 
 1.80000000e+00  1.47928189e-06  6.76925708e-07 
 1.80000000e+00  1.47927514e-06  6.64222625e-07 
 0.00000000e+00  1.47931829e-06  6.95244495e-07 
 0.00000000e+00  1.47923912e-06  6.69616597e-07 
 1.80000000e+00  1.47929563e-06  6.89140961e-07 
 1.80000000e+00  1.47929297e-06  6.86268521e-07 
 0.00000000e+00  1.47926352e-06  7.39510881e-07 
 0.00000000e+00  1.47927456e-06  6.97210027e-07 
 1.80000000e+00  1.47930112e-06  7.13959977e-07 
 1.80000000e+00  1.47930167e-06  7.03005256e-07 
 0.00000000e+00  1.47926114e-06  7.50317966e-07 
 0.00000000e+00  1.47927744e-06  7.21850427e-07 
 1.80000000e+00  1.47925787e-06  7.55678727e-07 
 1.80000000e+00  1.47929004e-06  7.58325783e-07 
 0.00000000e+00  1.47927900e-06  8.61011515e-07 
 0.00000000e+00  1.47928944e-06  7.70140417e-07 
 1.80000000e+00  1.47927740e-06  7.80291344e-07 
 1.80000000e+00  1.47925576e-06  7.52902992e-07 
 0.00000000e+00  1.47927179e-06  8.00925733e-07 
 0.00000000e+00  1.47928478e-06  7.55592865e-07 
 1.80000000e+00  1.47923406e-06  7.79599418e-07 
 1.80000000e+00  1.47924691e-06  7.71059035e-07 
 0.00000000e+00  1.47931085e-06  8.47352169e-07 
 0.00000000e+00  1.47929050e-06  7.81287781e-07 
 1.80000000e+00  1.47926922e-06  7.98546566e-07 
 1.80000000e+00  1.47929129e-06  7.80199542e-07 
 0.00000000e+00  1.47925235e-06  8.41234879e-07 
 0.00000000e+00  1.47928550e-06  7.98300945e-07 
 1.80000000e+00  1.47928913e-06  8.39311511e-07 
 1.80000000e+00  1.47926718e-06  8.38491218e-07 
 0.00000000e+00  1.47927808e-06  9.57700678e-07 
 0.00000000e+00  1.47929541e-06  8.53957999e-07 
 1.80000000e+00  1.47925518e-06  8.70192551e-07 
 1.80000000e+00  1.47928785e-06  8.39938693e-07 
 0.00000000e+00  1.47926094e-06  9.10202516e-07 
 0.00000000e+00  1.47929133e-06  8.48765850e-07 
 1.80000000e+00  1.47926529e-06  8.89747795e-07 
 1.80000000e+00  1.47927751e-06  8.82245359e-07 
 0.00000000e+00  1.47928145e-06  1.00335882e-06 
 0.00000000e+00  1.47924815e-06  9.04670173e-07 
 1.80000000e+00  1.47927712e-06  9.39818989e-07 
 1.80000000e+00  1.47928499e-06  9.14942234e-07 
 0.00000000e+00  1.47926866e-06  1.02551320e-06 
 0.00000000e+00  1.47928917e-06  9.55499416e-07 
 1.80000000e+00  1.47927835e-06  1.03627120e-06 
 1.80000000e+00  1.47927190e-06  1.04184041e-06 
