 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.52516069e-06  1.02602371e-11 
 0.00000000e+00  1.52516352e-06  6.80684309e-08 
 1.80000000e+00  1.52518386e-06  7.32149061e-08 
 1.80000000e+00  1.52516923e-06  8.96144030e-08 
 0.00000000e+00  1.52516310e-06  8.57786659e-08 
 0.00000000e+00  1.52517468e-06  1.06251989e-07 
 1.80000000e+00  1.52519789e-06  1.08907244e-07 
 1.80000000e+00  1.52518849e-06  1.20399307e-07 
 0.00000000e+00  1.52520895e-06  1.16571286e-07 
 0.00000000e+00  1.52517728e-06  1.38553574e-07 
 1.80000000e+00  1.52517380e-06  1.45635397e-07 
 1.80000000e+00  1.52520099e-06  1.58701141e-07 
 0.00000000e+00  1.52519002e-06  1.60901919e-07 
 0.00000000e+00  1.52517585e-06  1.77361457e-07 
 1.80000000e+00  1.52517555e-06  1.83262557e-07 
 1.80000000e+00  1.52515629e-06  1.94652756e-07 
 0.00000000e+00  1.52517582e-06  1.96442983e-07 
 0.00000000e+00  1.52518288e-06  2.15359393e-07 
 1.80000000e+00  1.52514460e-06  2.25474878e-07 
 1.80000000e+00  1.52514064e-06  2.39262619e-07 
 0.00000000e+00  1.52518418e-06  2.45522273e-07 
 0.00000000e+00  1.52517678e-06  2.60740890e-07 
 1.80000000e+00  1.52516276e-06  2.69456663e-07 
 1.80000000e+00  1.52519791e-06  2.81318748e-07 
 0.00000000e+00  1.52518499e-06  2.87778960e-07 
 0.00000000e+00  1.52518041e-06  3.03247859e-07 
 1.80000000e+00  1.52518075e-06  3.13113858e-07 
 1.80000000e+00  1.52517457e-06  3.25650404e-07 
 0.00000000e+00  1.52519780e-06  3.33357832e-07 
 0.00000000e+00  1.52516037e-06  3.46926029e-07 
 1.80000000e+00  1.52515055e-06  3.56165671e-07 
 1.80000000e+00  1.52519266e-06  3.67491836e-07 
 0.00000000e+00  1.52518998e-06  3.76029121e-07 
 0.00000000e+00  1.52517778e-06  3.90796743e-07 
 1.80000000e+00  1.52516860e-06  4.01931416e-07 
 1.80000000e+00  1.52516509e-06  4.14626228e-07 
 0.00000000e+00  1.52518343e-06  4.24064211e-07 
 0.00000000e+00  1.52516525e-06  4.37328310e-07 
 1.80000000e+00  1.52516537e-06  4.47734038e-07 
 1.80000000e+00  1.52517470e-06  4.59387820e-07 
 0.00000000e+00  1.52517606e-06  4.69011979e-07 
 0.00000000e+00  1.52516568e-06  4.82090456e-07 
 1.80000000e+00  1.52516560e-06  4.92956644e-07 
 1.80000000e+00  1.52519195e-06  5.04857084e-07 
 0.00000000e+00  1.52516574e-06  5.14763059e-07 
 0.00000000e+00  1.52518424e-06  5.26978113e-07 
 1.80000000e+00  1.52517913e-06  5.37474108e-07 
 1.80000000e+00  1.52518188e-06  5.48926522e-07 
 0.00000000e+00  1.52516526e-06  5.58899728e-07 
 0.00000000e+00  1.52518066e-06  5.71281447e-07 
 1.80000000e+00  1.52517931e-06  5.82413506e-07 
 1.80000000e+00  1.52518565e-06  5.93987778e-07 
 0.00000000e+00  1.52518184e-06  6.04691323e-07 
 0.00000000e+00  1.52518573e-06  6.16402133e-07 
 1.80000000e+00  1.52518580e-06  6.27391898e-07 
 1.80000000e+00  1.52516831e-06  6.38677506e-07 
 0.00000000e+00  1.52516678e-06  6.49917993e-07 
 0.00000000e+00  1.52518569e-06  6.61404243e-07 
 1.80000000e+00  1.52518585e-06  6.72566713e-07 
 1.80000000e+00  1.52518761e-06  6.83824155e-07 
 0.00000000e+00  1.52516566e-06  6.94993687e-07 
 0.00000000e+00  1.52517778e-06  7.06248500e-07 
 1.80000000e+00  1.52520322e-06  7.17631451e-07 
 1.80000000e+00  1.52517649e-06  7.28843304e-07 
 0.00000000e+00  1.52519533e-06  7.41778422e-07 
 0.00000000e+00  1.52517965e-06  7.52501435e-07 
 1.80000000e+00  1.52521672e-06  7.63807591e-07 
 1.80000000e+00  1.52519557e-06  7.74619352e-07 
 0.00000000e+00  1.52517281e-06  7.86113617e-07 
 0.00000000e+00  1.52520405e-06  7.96652472e-07 
 1.80000000e+00  1.52519433e-06  8.08122238e-07 
 1.80000000e+00  1.52516845e-06  8.18925713e-07 
 0.00000000e+00  1.52516754e-06  8.31476413e-07 
 0.00000000e+00  1.52518449e-06  8.41439459e-07 
 1.80000000e+00  1.52518602e-06  8.52778740e-07 
 1.80000000e+00  1.52516830e-06  8.63278913e-07 
 0.00000000e+00  1.52521702e-06  8.75604286e-07 
 0.00000000e+00  1.52518389e-06  8.85445161e-07 
 1.80000000e+00  1.52519297e-06  8.97359641e-07 
 1.80000000e+00  1.52520094e-06  9.08402839e-07 
 0.00000000e+00  1.52520184e-06  9.21400101e-07 
 0.00000000e+00  1.52517672e-06  9.30302221e-07 
 1.80000000e+00  1.52518350e-06  9.41622389e-07 
 1.80000000e+00  1.52516683e-06  9.51460748e-07 
 0.00000000e+00  1.52520817e-06  9.64174234e-07 
 0.00000000e+00  1.52516664e-06  9.73202404e-07 
 1.80000000e+00  1.52520193e-06  9.85297802e-07 
 1.80000000e+00  1.52517586e-06  9.95698073e-07 
 0.00000000e+00  1.52521272e-06  1.00979800e-06 
 0.00000000e+00  1.52517627e-06  1.01800003e-06 
 1.80000000e+00  1.52516864e-06  1.02958847e-06 
 1.80000000e+00  1.52520347e-06  1.03958709e-06 
 0.00000000e+00  1.52517068e-06  1.05304844e-06 
 0.00000000e+00  1.52515551e-06  1.06177183e-06 
 1.80000000e+00  1.52517309e-06  1.07466489e-06 
 1.80000000e+00  1.52517347e-06  1.08541894e-06 
 0.00000000e+00  1.52521443e-06  1.10192737e-06 
 0.00000000e+00  1.52517743e-06  1.10821014e-06 
 1.80000000e+00  1.52519045e-06  1.11937261e-06 
 1.80000000e+00  1.52519088e-06  1.12791838e-06 
 0.00000000e+00  1.52517006e-06  1.14144029e-06 
 0.00000000e+00  1.52514915e-06  1.14813840e-06 
 1.80000000e+00  1.52517651e-06  1.16068321e-06 
 1.80000000e+00  1.52516292e-06  1.17003080e-06 
 0.00000000e+00  1.52519870e-06  1.18614422e-06 
 0.00000000e+00  1.52516814e-06  1.19113571e-06 
 1.80000000e+00  1.52518597e-06  1.20288496e-06 
 1.80000000e+00  1.52516129e-06  1.21074088e-06 
 0.00000000e+00  1.52515793e-06  1.22604121e-06 
 0.00000000e+00  1.52517312e-06  1.23184149e-06 
 1.80000000e+00  1.52517573e-06  1.24560100e-06 
 1.80000000e+00  1.52519707e-06  1.25519215e-06 
 0.00000000e+00  1.52518531e-06  1.27407989e-06 
 0.00000000e+00  1.52518095e-06  1.27518044e-06 
 1.80000000e+00  1.52518553e-06  1.28606867e-06 
 1.80000000e+00  1.52516698e-06  1.29127905e-06 
 0.00000000e+00  1.52519573e-06  1.30771045e-06 
 0.00000000e+00  1.52515780e-06  1.30883004e-06 
 1.80000000e+00  1.52516139e-06  1.32194496e-06 
 1.80000000e+00  1.52518426e-06  1.32899922e-06 
 0.00000000e+00  1.52516745e-06  1.35018719e-06 
 0.00000000e+00  1.52517219e-06  1.34602408e-06 
 1.80000000e+00  1.52518767e-06  1.35726737e-06 
 1.80000000e+00  1.52516731e-06  1.35967832e-06 
 0.00000000e+00  1.52518025e-06  1.37986628e-06 
 0.00000000e+00  1.52518897e-06  1.37623944e-06 
 1.80000000e+00  1.52517959e-06  1.39167084e-06 
 1.80000000e+00  1.52518237e-06  1.39690366e-06 
