 v1              i(Viin)         i(Viout)       
 1.80000000e+00  1.47106513e-06  1.22274677e-06 
 1.80000000e+00  1.47103875e-06  1.22848351e-06 
 0.00000000e+00  1.47106644e-06  1.24825561e-06 
 0.00000000e+00  1.47106267e-06  1.24491336e-06 
 1.80000000e+00  1.47106139e-06  1.25507580e-06 
 1.80000000e+00  1.47107020e-06  1.25796424e-06 
 0.00000000e+00  1.47107237e-06  1.27548800e-06 
 0.00000000e+00  1.47104263e-06  1.27235346e-06 
 1.80000000e+00  1.47105894e-06  1.28598624e-06 
 1.80000000e+00  1.47106436e-06  1.29057860e-06 
