 v1              i(Viin)         i(Viout)       
 1.80000000e+00  1.47817282e-06  1.18717996e-06 
 0.00000000e+00  1.47816195e-06  1.19594154e-06 
 0.00000000e+00  1.47817032e-06  1.20445846e-06 
 1.80000000e+00  1.47820122e-06  1.21307257e-06 
 1.80000000e+00  1.47819661e-06  1.22064374e-06 
 0.00000000e+00  1.47815679e-06  1.22910265e-06 
 0.00000000e+00  1.47816715e-06  1.23500065e-06 
 1.80000000e+00  1.47819575e-06  1.24396477e-06 
 1.80000000e+00  1.47817471e-06  1.24998989e-06 
 0.00000000e+00  1.47817308e-06  1.26160337e-06 
 0.00000000e+00  1.47819826e-06  1.26367473e-06 
 1.80000000e+00  1.47819664e-06  1.27118891e-06 
 1.80000000e+00  1.47817174e-06  1.27414532e-06 
 0.00000000e+00  1.47816617e-06  1.28617940e-06 
 0.00000000e+00  1.47817993e-06  1.28573932e-06 
 1.80000000e+00  1.47819545e-06  1.29597690e-06 
 1.80000000e+00  1.47817884e-06  1.29966652e-06 
