 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.53264281e-06  1.35855771e-11 
 0.00000000e+00  1.53271320e-06  3.30392950e-07 
 1.80000000e+00  1.53266423e-06  3.36968085e-07 
 1.80000000e+00  1.53268392e-06  3.94910998e-07 
 0.00000000e+00  1.53266521e-06  3.46281311e-07 
 0.00000000e+00  1.53268417e-06  4.25501213e-07 
 1.80000000e+00  1.53268726e-06  4.08691733e-07 
 1.80000000e+00  1.53269531e-06  4.34069889e-07 
 0.00000000e+00  1.53267145e-06  3.66773676e-07 
 0.00000000e+00  1.53267310e-06  4.52923899e-07 
 1.80000000e+00  1.53269144e-06  4.47052130e-07 
 1.80000000e+00  1.53267928e-06  4.76946724e-07 
 0.00000000e+00  1.53269034e-06  4.37489334e-07 
 0.00000000e+00  1.53267961e-06  4.86709766e-07 
 1.80000000e+00  1.53267130e-06  4.66578769e-07 
 1.80000000e+00  1.53269201e-06  4.79216581e-07 
 0.00000000e+00  1.53268066e-06  4.09742768e-07 
 0.00000000e+00  1.53270484e-06  4.92366283e-07 
 1.80000000e+00  1.53269294e-06  4.91605306e-07 
 1.80000000e+00  1.53268478e-06  5.21447689e-07 
 0.00000000e+00  1.53269116e-06  4.93798339e-07 
 0.00000000e+00  1.53268535e-06  5.35924300e-07 
 1.80000000e+00  1.53270917e-06  5.24843898e-07 
 1.80000000e+00  1.53267144e-06  5.38731726e-07 
 0.00000000e+00  1.53267680e-06  4.98491559e-07 
 0.00000000e+00  1.53267742e-06  5.47728305e-07 
 1.80000000e+00  1.53268731e-06  5.44051730e-07 
 1.80000000e+00  1.53266804e-06  5.62610225e-07 
 0.00000000e+00  1.53267769e-06  5.34390523e-07 
 0.00000000e+00  1.53268878e-06  5.65482040e-07 
 1.80000000e+00  1.53273503e-06  5.49430581e-07 
 1.80000000e+00  1.53268915e-06  5.59141711e-07 
 0.00000000e+00  1.53270154e-06  5.06757900e-07 
 0.00000000e+00  1.53267815e-06  5.70219896e-07 
 1.80000000e+00  1.53269198e-06  5.73920616e-07 
 1.80000000e+00  1.53267892e-06  5.95901540e-07 
 0.00000000e+00  1.53269366e-06  5.81231788e-07 
 0.00000000e+00  1.53268898e-06  6.10433972e-07 
 1.80000000e+00  1.53267936e-06  6.06747633e-07 
 1.80000000e+00  1.53267630e-06  6.17554733e-07 
 0.00000000e+00  1.53267946e-06  5.97582087e-07 
 0.00000000e+00  1.53265561e-06  6.28661894e-07 
 1.80000000e+00  1.53270024e-06  6.28116396e-07 
 1.80000000e+00  1.53267992e-06  6.40950276e-07 
 0.00000000e+00  1.53269568e-06  6.30457109e-07 
 0.00000000e+00  1.53269601e-06  6.48725504e-07 
 1.80000000e+00  1.53268671e-06  6.45027157e-07 
 1.80000000e+00  1.53268023e-06  6.51534137e-07 
 0.00000000e+00  1.53268018e-06  6.35364188e-07 
 0.00000000e+00  1.53268655e-06  6.61201369e-07 
 1.80000000e+00  1.53272040e-06  6.63736742e-07 
 1.80000000e+00  1.53273927e-06  6.73970291e-07 
 0.00000000e+00  1.53268051e-06  6.71639739e-07 
 0.00000000e+00  1.53273320e-06  6.85448342e-07 
 1.80000000e+00  1.53268057e-06  6.85568978e-07 
 1.80000000e+00  1.53267751e-06  6.92933824e-07 
 0.00000000e+00  1.53268061e-06  6.89171785e-07 
 0.00000000e+00  1.53271457e-06  7.01608897e-07 
 1.80000000e+00  1.53268899e-06  7.05095886e-07 
 1.80000000e+00  1.53269045e-06  7.10963320e-07 
 0.00000000e+00  1.53267760e-06  7.13211620e-07 
 0.00000000e+00  1.53268076e-06  7.20615873e-07 
 1.80000000e+00  1.53268467e-06  7.24855255e-07 
 1.80000000e+00  1.53268575e-06  7.31353978e-07 
 0.00000000e+00  1.53267871e-06  7.40038715e-07 
 0.00000000e+00  1.53271309e-06  7.43066053e-07 
 1.80000000e+00  1.53273951e-06  7.48668185e-07 
 1.80000000e+00  1.53270708e-06  7.51332038e-07 
 0.00000000e+00  1.53268068e-06  7.60989721e-07 
 0.00000000e+00  1.53268059e-06  7.59720791e-07 
 1.80000000e+00  1.53270452e-06  7.67401986e-07 
 1.80000000e+00  1.53269841e-06  7.70237662e-07 
 0.00000000e+00  1.53267595e-06  7.85666330e-07 
 0.00000000e+00  1.53268714e-06  7.78731703e-07 
 1.80000000e+00  1.53269913e-06  7.85140926e-07 
 1.80000000e+00  1.53270494e-06  7.85499509e-07 
 0.00000000e+00  1.53269315e-06  8.00614401e-07 
 0.00000000e+00  1.53265614e-06  7.95528450e-07 
 1.80000000e+00  1.53267555e-06  8.07470983e-07 
 1.80000000e+00  1.53270827e-06  8.11498523e-07 
 0.00000000e+00  1.53267531e-06  8.40889797e-07 
 0.00000000e+00  1.53271066e-06  8.19973110e-07 
 1.80000000e+00  1.53267520e-06  8.27364033e-07 
 1.80000000e+00  1.53267517e-06  8.22390405e-07 
 0.00000000e+00  1.53267492e-06  8.41657837e-07 
 0.00000000e+00  1.53269615e-06  8.30747652e-07 
 1.80000000e+00  1.53267480e-06  8.42418899e-07 
 1.80000000e+00  1.53267958e-06  8.42986495e-07 
 0.00000000e+00  1.53269657e-06  8.76409018e-07 
 0.00000000e+00  1.53269318e-06  8.53176005e-07 
 1.80000000e+00  1.53266853e-06  8.65259253e-07 
 1.80000000e+00  1.53271614e-06  8.61426571e-07 
 0.00000000e+00  1.53267385e-06  8.91874976e-07 
 0.00000000e+00  1.53267391e-06  8.75395045e-07 
 1.80000000e+00  1.53267361e-06  8.99250139e-07 
 1.80000000e+00  1.53269207e-06  9.02269036e-07 
 0.00000000e+00  1.53269147e-06  9.70224605e-07 
 0.00000000e+00  1.53269172e-06  9.13424586e-07 
 1.80000000e+00  1.53267286e-06  9.22934319e-07 
 1.80000000e+00  1.53267523e-06  9.06236863e-07 
 0.00000000e+00  1.53267244e-06  9.38834802e-07 
 0.00000000e+00  1.53265515e-06  9.09406509e-07 
 1.80000000e+00  1.53267221e-06  9.28347973e-07 
 1.80000000e+00  1.53267215e-06  9.24317021e-07 
 0.00000000e+00  1.53268999e-06  9.76231391e-07 
 0.00000000e+00  1.53269031e-06  9.31556670e-07 
 1.80000000e+00  1.53267137e-06  9.47091479e-07 
 1.80000000e+00  1.53268923e-06  9.36964838e-07 
 0.00000000e+00  1.53271434e-06  9.80593157e-07 
 0.00000000e+00  1.53270383e-06  9.50526214e-07 
 1.80000000e+00  1.53268874e-06  9.79205524e-07 
 1.80000000e+00  1.53268866e-06  9.80273768e-07 
 0.00000000e+00  1.53266887e-06  1.06743619e-06 
 0.00000000e+00  1.53268799e-06  9.93661743e-07 
 1.80000000e+00  1.53264821e-06  1.00624229e-06 
 1.80000000e+00  1.53268769e-06  9.85545540e-07 
 0.00000000e+00  1.53268660e-06  1.03642452e-06 
 0.00000000e+00  1.53268569e-06  9.95557542e-07 
 1.80000000e+00  1.53268633e-06  1.02522856e-06 
 1.80000000e+00  1.53268620e-06  1.01989723e-06 
 0.00000000e+00  1.53268463e-06  1.11050318e-06 
 0.00000000e+00  1.53268527e-06  1.03822534e-06 
 1.80000000e+00  1.53268452e-06  1.06469211e-06 
