 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.52894951e-06  1.19939614e-11 
 0.00000000e+00  1.52895287e-06  6.91687205e-08 
 1.80000000e+00  1.52895678e-06  7.46696145e-08 
 1.80000000e+00  1.52896640e-06  9.22732255e-08 
 0.00000000e+00  1.52896025e-06  8.72725536e-08 
 0.00000000e+00  1.52896663e-06  1.10425503e-07 
 1.80000000e+00  1.52901527e-06  1.12224740e-07 
 1.80000000e+00  1.52893764e-06  1.25568050e-07 
 0.00000000e+00  1.52897292e-06  1.18534373e-07 
 0.00000000e+00  1.52896970e-06  1.44007359e-07 
 1.80000000e+00  1.52898931e-06  1.50414522e-07 
 1.80000000e+00  1.52896126e-06  1.65746840e-07 
 0.00000000e+00  1.52894185e-06  1.65019756e-07 
 0.00000000e+00  1.52898870e-06  1.84242907e-07 
 1.80000000e+00  1.52895180e-06  1.88448610e-07 
 1.80000000e+00  1.52895727e-06  2.00165744e-07 
 0.00000000e+00  1.52899445e-06  1.96879697e-07 
 0.00000000e+00  1.52898977e-06  2.21034767e-07 
 1.80000000e+00  1.52899058e-06  2.30400033e-07 
 1.80000000e+00  1.52899269e-06  2.46470009e-07 
 0.00000000e+00  1.52899231e-06  2.49606103e-07 
 0.00000000e+00  1.52900835e-06  2.68656436e-07 
 1.80000000e+00  1.52899176e-06  2.75395678e-07 
 1.80000000e+00  1.52897717e-06  2.88217024e-07 
 0.00000000e+00  1.52899517e-06  2.89210647e-07 
 0.00000000e+00  1.52899717e-06  3.09381335e-07 
 1.80000000e+00  1.52896205e-06  3.18014415e-07 
 1.80000000e+00  1.52896534e-06  3.32191348e-07 
 0.00000000e+00  1.52897990e-06  3.35404721e-07 
 0.00000000e+00  1.52899837e-06  3.52240988e-07 
 1.80000000e+00  1.52897531e-06  3.58442747e-07 
 1.80000000e+00  1.52900926e-06  3.69978764e-07 
 0.00000000e+00  1.52898391e-06  3.71715743e-07 
 0.00000000e+00  1.52896485e-06  3.92619611e-07 
 1.80000000e+00  1.52896542e-06  4.03217342e-07 
 1.80000000e+00  1.52900303e-06  4.18631572e-07 
 0.00000000e+00  1.52896684e-06  4.24468141e-07 
 0.00000000e+00  1.52900444e-06  4.42066451e-07 
 1.80000000e+00  1.52900511e-06  4.50362691e-07 
 1.80000000e+00  1.52900729e-06  4.63266261e-07 
 0.00000000e+00  1.52897972e-06  4.67220630e-07 
 0.00000000e+00  1.52900700e-06  4.85575711e-07 
 1.80000000e+00  1.52900758e-06  4.95127566e-07 
 1.80000000e+00  1.52898594e-06  5.08965940e-07 
 0.00000000e+00  1.52900900e-06  5.14398423e-07 
 0.00000000e+00  1.52901120e-06  5.30235525e-07 
 1.80000000e+00  1.52899239e-06  5.37854902e-07 
 1.80000000e+00  1.52901274e-06  5.49540786e-07 
 0.00000000e+00  1.52899651e-06  5.53273182e-07 
 0.00000000e+00  1.52897479e-06  5.71365405e-07 
 1.80000000e+00  1.52897543e-06  5.81642510e-07 
 1.80000000e+00  1.52896775e-06  5.95642774e-07 
 0.00000000e+00  1.52897653e-06  6.02217128e-07 
 0.00000000e+00  1.52896901e-06  6.17915447e-07 
 1.80000000e+00  1.52897775e-06  6.26482958e-07 
 1.80000000e+00  1.52901359e-06  6.38536378e-07 
 0.00000000e+00  1.52897893e-06  6.43576612e-07 
 0.00000000e+00  1.52897133e-06  6.59958530e-07 
 1.80000000e+00  1.52897196e-06  6.69457549e-07 
 1.80000000e+00  1.52902217e-06  6.82358220e-07 
 0.00000000e+00  1.52897302e-06  6.88530051e-07 
 0.00000000e+00  1.52900644e-06  7.02999301e-07 
 1.80000000e+00  1.52900018e-06  7.11023731e-07 
 1.80000000e+00  1.52901871e-06  7.22230979e-07 
 0.00000000e+00  1.52900462e-06  7.25609951e-07 
 0.00000000e+00  1.52903285e-06  7.42781125e-07 
 1.80000000e+00  1.52901934e-06  7.53636215e-07 
 1.80000000e+00  1.52903209e-06  7.67428119e-07 
 0.00000000e+00  1.52900309e-06  7.75455447e-07 
 0.00000000e+00  1.52903314e-06  7.90557607e-07 
 1.80000000e+00  1.52903362e-06  8.00001303e-07 
 1.80000000e+00  1.52897858e-06  8.12115431e-07 
 0.00000000e+00  1.52900647e-06  8.19051024e-07 
 0.00000000e+00  1.52903410e-06  8.34488020e-07 
 1.80000000e+00  1.52900783e-06  8.44582047e-07 
 1.80000000e+00  1.52902919e-06  8.57336516e-07 
 0.00000000e+00  1.52899983e-06  8.64999407e-07 
 0.00000000e+00  1.52902289e-06  8.78760588e-07 
 1.80000000e+00  1.52897399e-06  8.87683839e-07 
 1.80000000e+00  1.52899072e-06  8.99130328e-07 
 0.00000000e+00  1.52900318e-06  9.06038352e-07 
 0.00000000e+00  1.52899656e-06  9.20847995e-07 
 1.80000000e+00  1.52895488e-06  9.31247328e-07 
 1.80000000e+00  1.52901706e-06  9.43893482e-07 
 0.00000000e+00  1.52901644e-06  9.52456546e-07 
 0.00000000e+00  1.52900599e-06  9.65680115e-07 
 1.80000000e+00  1.52905720e-06  9.75492398e-07 
 1.80000000e+00  1.52898574e-06  9.86533877e-07 
 0.00000000e+00  1.52900335e-06  9.94687639e-07 
 0.00000000e+00  1.52901427e-06  1.00797944e-06 
 1.80000000e+00  1.52896832e-06  1.01791612e-06 
 1.80000000e+00  1.52903612e-06  1.02970381e-06 
 0.00000000e+00  1.52906065e-06  1.03862122e-06 
 0.00000000e+00  1.52898831e-06  1.05035005e-06 
 1.80000000e+00  1.52903005e-06  1.06020050e-06 
 1.80000000e+00  1.52899725e-06  1.07083424e-06 
 0.00000000e+00  1.52901004e-06  1.08032869e-06 
 0.00000000e+00  1.52903686e-06  1.09274509e-06 
 1.80000000e+00  1.52902534e-06  1.10326341e-06 
 1.80000000e+00  1.52906332e-06  1.11456458e-06 
 0.00000000e+00  1.52902916e-06  1.12439120e-06 
 0.00000000e+00  1.52902067e-06  1.13530297e-06 
 1.80000000e+00  1.52902767e-06  1.14553431e-06 
 1.80000000e+00  1.52900674e-06  1.15578817e-06 
 0.00000000e+00  1.52903038e-06  1.16646848e-06 
 0.00000000e+00  1.52903776e-06  1.17639053e-06 
 1.80000000e+00  1.52901379e-06  1.18657242e-06 
 1.80000000e+00  1.52902780e-06  1.19624083e-06 
 0.00000000e+00  1.52902767e-06  1.20734302e-06 
 0.00000000e+00  1.52900048e-06  1.21593123e-06 
 1.80000000e+00  1.52900874e-06  1.22682142e-06 
 1.80000000e+00  1.52900468e-06  1.23634892e-06 
 0.00000000e+00  1.52900816e-06  1.24981648e-06 
 0.00000000e+00  1.52902080e-06  1.25567711e-06 
 1.80000000e+00  1.52900763e-06  1.26535204e-06 
 1.80000000e+00  1.52903149e-06  1.27245656e-06 
 0.00000000e+00  1.52901166e-06  1.28497636e-06 
 0.00000000e+00  1.52903551e-06  1.28924370e-06 
 1.80000000e+00  1.52901815e-06  1.29989540e-06 
 1.80000000e+00  1.52904822e-06  1.30696355e-06 
 0.00000000e+00  1.52903114e-06  1.32384993e-06 
 0.00000000e+00  1.52902753e-06  1.32213749e-06 
 1.80000000e+00  1.52905467e-06  1.33212438e-06 
 1.80000000e+00  1.52901275e-06  1.33450436e-06 
 0.00000000e+00  1.52901180e-06  1.35155842e-06 
 0.00000000e+00  1.52901394e-06  1.34885819e-06 
 1.80000000e+00  1.52904736e-06  1.36309683e-06 
 1.80000000e+00  1.52903284e-06  1.36769127e-06 
