 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.49658483e-06  5.89750471e-12 
 0.00000000e+00  1.49657433e-06  6.03419466e-08 
 1.80000000e+00  1.49658101e-06  6.57524737e-08 
 1.80000000e+00  1.49660090e-06  8.11250942e-08 
 0.00000000e+00  1.49659172e-06  7.86152867e-08 
 0.00000000e+00  1.49658646e-06  9.88628130e-08 
 1.80000000e+00  1.49657972e-06  1.02681426e-07 
 1.80000000e+00  1.49659169e-06  1.14398361e-07 
 0.00000000e+00  1.49659784e-06  1.11779201e-07 
 0.00000000e+00  1.49658480e-06  1.33488257e-07 
 1.80000000e+00  1.49659346e-06  1.40952395e-07 
 1.80000000e+00  1.49659740e-06  1.54817911e-07 
 0.00000000e+00  1.49661004e-06  1.57170689e-07 
 0.00000000e+00  1.49659368e-06  1.74224226e-07 
 1.80000000e+00  1.49659576e-06  1.80276388e-07 
 1.80000000e+00  1.49658240e-06  1.91865027e-07 
 0.00000000e+00  1.49659763e-06  1.94018853e-07 
 0.00000000e+00  1.49657660e-06  2.13665174e-07 
 1.80000000e+00  1.49659961e-06  2.23331426e-07 
 1.80000000e+00  1.49659128e-06  2.37633301e-07 
 0.00000000e+00  1.49660032e-06  2.43524269e-07 
 0.00000000e+00  1.49661788e-06  2.59456186e-07 
 1.80000000e+00  1.49662719e-06  2.67668185e-07 
 1.80000000e+00  1.49662522e-06  2.79719416e-07 
 0.00000000e+00  1.49660529e-06  2.85053204e-07 
 0.00000000e+00  1.49659955e-06  3.01398700e-07 
 1.80000000e+00  1.49659984e-06  3.10900205e-07 
 1.80000000e+00  1.49658719e-06  3.23614998e-07 
 0.00000000e+00  1.49660061e-06  3.30227053e-07 
 0.00000000e+00  1.49658787e-06  3.44437098e-07 
 1.80000000e+00  1.49659073e-06  3.52782649e-07 
 1.80000000e+00  1.49660044e-06  3.63982267e-07 
 0.00000000e+00  1.49659958e-06  3.71468133e-07 
 0.00000000e+00  1.49660299e-06  3.87561286e-07 
 1.80000000e+00  1.49660322e-06  3.98308217e-07 
 1.80000000e+00  1.49660473e-06  4.11537954e-07 
 0.00000000e+00  1.49661844e-06  4.19882639e-07 
 0.00000000e+00  1.49660545e-06  4.33970996e-07 
 1.80000000e+00  1.49660472e-06  4.43560097e-07 
 1.80000000e+00  1.49659258e-06  4.55353756e-07 
 0.00000000e+00  1.49660366e-06  4.63091666e-07 
 0.00000000e+00  1.49661972e-06  4.77485926e-07 
 1.80000000e+00  1.49660688e-06  4.87517710e-07 
 1.80000000e+00  1.49660463e-06  4.99799029e-07 
 0.00000000e+00  1.49660637e-06  5.08324774e-07 
 0.00000000e+00  1.49662077e-06  5.21227719e-07 
 1.80000000e+00  1.49660621e-06  5.30558168e-07 
 1.80000000e+00  1.49660662e-06  5.41751177e-07 
 0.00000000e+00  1.49661572e-06  5.50109007e-07 
 0.00000000e+00  1.49662637e-06  5.63736577e-07 
 1.80000000e+00  1.49660894e-06  5.74233539e-07 
 1.80000000e+00  1.49662943e-06  5.86100015e-07 
 0.00000000e+00  1.49660929e-06  5.95265405e-07 
 0.00000000e+00  1.49660435e-06  6.07796551e-07 
 1.80000000e+00  1.49662658e-06  6.17670935e-07 
 1.80000000e+00  1.49663615e-06  6.28792364e-07 
 0.00000000e+00  1.49662617e-06  6.37736079e-07 
 0.00000000e+00  1.49658506e-06  6.50013405e-07 
 1.80000000e+00  1.49662062e-06  6.60421662e-07 
