 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.51273105e-06  9.50706180e-12 
 0.00000000e+00  1.51273622e-06  1.74818140e-07 
 1.80000000e+00  1.51274313e-06  1.77273435e-07 
 1.80000000e+00  1.51272883e-06  1.94920148e-07 
 0.00000000e+00  1.51273524e-06  1.83249952e-07 
 0.00000000e+00  1.51272525e-06  2.05091425e-07 
 1.80000000e+00  1.51271979e-06  2.02746492e-07 
 1.80000000e+00  1.51272531e-06  2.09769809e-07 
 0.00000000e+00  1.51275668e-06  1.94517014e-07 
 0.00000000e+00  1.51274028e-06  2.15906951e-07 
 1.80000000e+00  1.51275255e-06  2.16262805e-07 
 1.80000000e+00  1.51274065e-06  2.23644108e-07 
 0.00000000e+00  1.51272518e-06  2.19351278e-07 
 0.00000000e+00  1.51272873e-06  2.29301932e-07 
 1.80000000e+00  1.51273072e-06  2.28303008e-07 
 1.80000000e+00  1.51272143e-06  2.32804567e-07 
 0.00000000e+00  1.51273743e-06  2.25134229e-07 
 0.00000000e+00  1.51275650e-06  2.37703190e-07 
 1.80000000e+00  1.51274070e-06  2.40949475e-07 
 1.80000000e+00  1.51275263e-06  2.44996130e-07 
 0.00000000e+00  1.51271870e-06  2.47694643e-07 
 0.00000000e+00  1.51273525e-06  2.51719428e-07 
 1.80000000e+00  1.51273521e-06  2.54139280e-07 
 1.80000000e+00  1.51272434e-06  2.57879861e-07 
 0.00000000e+00  1.51272855e-06  2.62052609e-07 
 0.00000000e+00  1.51273852e-06  2.63137466e-07 
 1.80000000e+00  1.51273463e-06  2.66889032e-07 
 1.80000000e+00  1.51273328e-06  2.69155763e-07 
 0.00000000e+00  1.51273403e-06  2.77045274e-07 
 0.00000000e+00  1.51273534e-06  2.76328208e-07 
 1.80000000e+00  1.51273966e-06  2.83415730e-07 
 1.80000000e+00  1.51272872e-06  2.87234045e-07 
 0.00000000e+00  1.51272292e-06  3.11073919e-07 
 0.00000000e+00  1.51272458e-06  2.95077939e-07 
 1.80000000e+00  1.51273146e-06  2.99328860e-07 
 1.80000000e+00  1.51273291e-06  2.96490086e-07 
 0.00000000e+00  1.51272762e-06  3.10193258e-07 
 0.00000000e+00  1.51272741e-06  3.00737383e-07 
 1.80000000e+00  1.51272904e-06  3.09554707e-07 
 1.80000000e+00  1.51274776e-06  3.08361479e-07 
