 v1              i(Viin)         i(viout)       
 1.80000000e+00  1.48360604e-06  6.63771544e-07 
 1.80000000e+00  1.48364100e-06  6.54634349e-07 
 0.00000000e+00  1.48362709e-06  6.80500193e-07 
 0.00000000e+00  1.48361474e-06  6.61917497e-07 
 1.80000000e+00  1.48363713e-06  6.77578456e-07 
 1.80000000e+00  1.48363749e-06  6.76161832e-07 
 0.00000000e+00  1.48362193e-06  7.15594084e-07 
 0.00000000e+00  1.48362979e-06  6.87599822e-07 
 1.80000000e+00  1.48361045e-06  6.99252965e-07 
 1.80000000e+00  1.48362865e-06  6.92698023e-07 
 0.00000000e+00  1.48364127e-06  7.26818186e-07 
 0.00000000e+00  1.48361759e-06  7.07069418e-07 
 1.80000000e+00  1.48361089e-06  7.30146766e-07 
 1.80000000e+00  1.48363071e-06  7.32883407e-07 
 0.00000000e+00  1.48362417e-06  7.90217968e-07 
 0.00000000e+00  1.48361558e-06  7.46004091e-07 
 1.80000000e+00  1.48362874e-06  7.57796286e-07 
 1.80000000e+00  1.48362658e-06  7.45222252e-07 
 0.00000000e+00  1.48361413e-06  7.79689231e-07 
 0.00000000e+00  1.48360701e-06  7.54333485e-07 
 1.80000000e+00  1.48362764e-06  7.77056954e-07 
 1.80000000e+00  1.48361615e-06  7.75384009e-07 
 0.00000000e+00  1.48361359e-06  8.31932695e-07 
 0.00000000e+00  1.48359776e-06  7.89786171e-07 
 1.80000000e+00  1.48358973e-06  8.09170373e-07 
 1.80000000e+00  1.48360887e-06  8.00117434e-07 
 0.00000000e+00  1.48363647e-06  8.51237147e-07 
 0.00000000e+00  1.48362706e-06  8.22941118e-07 
 1.80000000e+00  1.48360455e-06  8.60471417e-07 
 1.80000000e+00  1.48361386e-06  8.64180748e-07 
 0.00000000e+00  1.48360074e-06  9.57282111e-07 
 0.00000000e+00  1.48361666e-06  8.80911401e-07 
 1.80000000e+00  1.48358104e-06  8.91512187e-07 
 1.80000000e+00  1.48361329e-06  8.66387836e-07 
 0.00000000e+00  1.48359645e-06  9.15923067e-07 
 0.00000000e+00  1.48360560e-06  8.71725888e-07 
 1.80000000e+00  1.48362037e-06  8.99800213e-07 
 1.80000000e+00  1.48360357e-06  8.91792666e-07 
 0.00000000e+00  1.48359588e-06  9.64835394e-07 
 0.00000000e+00  1.48361097e-06  9.03473989e-07 
 1.80000000e+00  1.48362909e-06  9.24577279e-07 
 1.80000000e+00  1.48361657e-06  9.06964715e-07 
 0.00000000e+00  1.48360888e-06  9.69022423e-07 
 0.00000000e+00  1.48361562e-06  9.28457112e-07 
 1.80000000e+00  1.48362064e-06  9.70632442e-07 
 1.80000000e+00  1.48360812e-06  9.71591064e-07 
 0.00000000e+00  1.48360569e-06  1.07656571e-06 
 0.00000000e+00  1.48360859e-06  9.89312952e-07 
 1.80000000e+00  1.48361093e-06  1.00737073e-06 
 1.80000000e+00  1.48360478e-06  9.79486416e-07 
 0.00000000e+00  1.48363112e-06  1.04566017e-06 
 0.00000000e+00  1.48360790e-06  9.91401350e-07 
 1.80000000e+00  1.48357411e-06  1.03150907e-06 
 1.80000000e+00  1.48360201e-06  1.02581505e-06 
 0.00000000e+00  1.48362163e-06  1.13082714e-06 
 0.00000000e+00  1.48361437e-06  1.05018269e-06 
 1.80000000e+00  1.48359868e-06  1.08187778e-06 
 1.80000000e+00  1.48360679e-06  1.06112662e-06 
 0.00000000e+00  1.48359671e-06  1.15434085e-06 
 0.00000000e+00  1.48360512e-06  1.09976578e-06 
 1.80000000e+00  1.48361015e-06  1.16670059e-06 
 1.80000000e+00  1.48361133e-06  1.17236917e-06 
