 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.49914797e-06  4.97379915e-12 
 0.00000000e+00  1.49914806e-06  5.89187721e-08 
 1.80000000e+00  1.49915728e-06  6.40353619e-08 
 1.80000000e+00  1.49916569e-06  7.81209479e-08 
 0.00000000e+00  1.49916057e-06  7.62621397e-08 
 0.00000000e+00  1.49914771e-06  9.42882536e-08 
 1.80000000e+00  1.49916122e-06  9.80366508e-08 
 1.80000000e+00  1.49916274e-06  1.08705919e-07 
 0.00000000e+00  1.49917454e-06  1.07944658e-07 
 0.00000000e+00  1.49915431e-06  1.26475129e-07 
 1.80000000e+00  1.49915559e-06  1.34176645e-07 
 1.80000000e+00  1.49916583e-06  1.46248027e-07 
 0.00000000e+00  1.49917541e-06  1.50593024e-07 
 0.00000000e+00  1.49916805e-06  1.64885165e-07 
 1.80000000e+00  1.49916713e-06  1.72144780e-07 
 1.80000000e+00  1.49915374e-06  1.83071961e-07 
 0.00000000e+00  1.49913451e-06  1.88260941e-07 
 0.00000000e+00  1.49916388e-06  2.03584293e-07 
 1.80000000e+00  1.49917474e-06  2.13536040e-07 
 1.80000000e+00  1.49917120e-06  2.25727035e-07 
 0.00000000e+00  1.49919484e-06  2.33978113e-07 
 0.00000000e+00  1.49915777e-06  2.47060399e-07 
 1.80000000e+00  1.49918194e-06  2.56516898e-07 
 1.80000000e+00  1.49917954e-06  2.67489042e-07 
 0.00000000e+00  1.49916637e-06  2.76517582e-07 
 0.00000000e+00  1.49917696e-06  2.89106325e-07 
 1.80000000e+00  1.49918336e-06  2.99313612e-07 
 1.80000000e+00  1.49917929e-06  3.10757400e-07 
 0.00000000e+00  1.49916709e-06  3.20397504e-07 
 0.00000000e+00  1.49918487e-06  3.32055649e-07 
 1.80000000e+00  1.49915950e-06  3.42341636e-07 
 1.80000000e+00  1.49918144e-06  3.53281223e-07 
 0.00000000e+00  1.49914807e-06  3.62818810e-07 
 0.00000000e+00  1.49915671e-06  3.74225777e-07 
